state_code,year,race,origin,sex,age_group,population,is_projection
AZ,2023,white,non-hisp,f,20-24,128191,0
AZ,2023,white,non-hisp,m,25-29,135960,0
AZ,2023,white,non-hisp,f,25-29,135960,0
AZ,2023,white,non-hisp,m,30-34,135960,0
AZ,2023,white,non-hisp,f,30-34,135960,0
AZ,2023,white,non-hisp,m,35-39,132075,0
AZ,2023,white,non-hisp,f,35-39,132075,0
AZ,2023,white,non-hisp,m,40-44,122364,0
AZ,2023,white,non-hisp,f,40-44,122364,0
AZ,2023,white,non-hisp,m,45-49,116537,0
AZ,2023,white,non-hisp,f,45-49,116537,0
AZ,2023,white,non-hisp,m,50-54,124306,0
AZ,2023,white,non-hisp,f,50-54,124306,0
AZ,2023,white,non-hisp,m,55-59,130133,0
AZ,2023,white,non-hisp,f,55-59,130133,0
AZ,2023,white,non-hisp,m,60-64,124306,0
AZ,2023,white,non-hisp,f,60-64,124306,0
AZ,2023,white,non-hisp,m,65-69,104883,0
AZ,2023,white,non-hisp,f,65-69,104883,0
AZ,2023,white,non-hisp,m,70-74,87403,0
AZ,2023,white,non-hisp,f,70-74,87403,0
AZ,2023,white,non-hisp,m,75-79,62153,0
AZ,2023,white,non-hisp,f,75-79,62153,0
AZ,2023,white,non-hisp,m,80-84,31077,0
AZ,2023,white,non-hisp,f,80-84,46615,0
AZ,2023,white,non-hisp,m,85+,32630,0
AZ,2023,white,non-hisp,f,85+,48946,0
AZ,2023,black,non-hisp,m,0-4,9713,0
AZ,2023,black,non-hisp,f,0-4,9713,0
AZ,2023,black,non-hisp,m,5-9,10048,0
AZ,2023,black,non-hisp,f,5-9,10048,0
AZ,2023,black,non-hisp,m,10-14,10718,0
AZ,2023,black,non-hisp,f,10-14,10718,0
AZ,2023,black,non-hisp,m,15-19,10718,0
AZ,2023,black,non-hisp,f,15-19,10718,0
AZ,2023,black,non-hisp,m,20-24,11053,0
AZ,2023,black,non-hisp,f,20-24,11053,0
AZ,2023,black,non-hisp,m,25-29,11723,0
AZ,2023,black,non-hisp,f,25-29,11723,0
AZ,2023,black,non-hisp,m,30-34,11723,0
AZ,2023,black,non-hisp,f,30-34,11723,0
AZ,2023,black,non-hisp,m,35-39,11388,0
AZ,2023,black,non-hisp,f,35-39,11388,0
AZ,2023,black,non-hisp,m,40-44,10550,0
AZ,2023,black,non-hisp,f,40-44,10550,0
AZ,2023,black,non-hisp,m,45-49,10048,0
AZ,2023,black,non-hisp,f,45-49,10048,0
AZ,2023,black,non-hisp,m,50-54,10718,0
AZ,2023,black,non-hisp,f,50-54,10718,0
AZ,2023,black,non-hisp,m,55-59,11220,0
AZ,2023,black,non-hisp,f,55-59,11220,0
AZ,2023,black,non-hisp,m,60-64,10718,0
AZ,2023,black,non-hisp,f,60-64,10718,0
AZ,2023,black,non-hisp,m,65-69,9043,0
AZ,2023,black,non-hisp,f,65-69,9043,0
AZ,2023,black,non-hisp,m,70-74,7536,0
AZ,2023,black,non-hisp,f,70-74,7536,0
AZ,2023,black,non-hisp,m,75-79,5359,0
AZ,2023,black,non-hisp,f,75-79,5359,0
AZ,2023,black,non-hisp,m,80-84,2679,0
AZ,2023,black,non-hisp,f,80-84,4019,0
AZ,2023,black,non-hisp,m,85+,2813,0
AZ,2023,black,non-hisp,f,85+,4220,0
AZ,2023,asian,non-hisp,m,0-4,7519,0
AZ,2023,asian,non-hisp,f,0-4,7519,0
AZ,2023,asian,non-hisp,m,5-9,7778,0
AZ,2023,asian,non-hisp,f,5-9,7778,0
AZ,2023,asian,non-hisp,m,10-14,8296,0
AZ,2023,asian,non-hisp,f,10-14,8296,0
AZ,2023,asian,non-hisp,m,15-19,8296,0
AZ,2023,asian,non-hisp,f,15-19,8296,0
AZ,2023,asian,non-hisp,m,20-24,8556,0
AZ,2023,asian,non-hisp,f,20-24,8556,0
AZ,2023,asian,non-hisp,m,25-29,9074,0
AZ,2023,asian,non-hisp,f,25-29,9074,0
AZ,2023,asian,non-hisp,m,30-34,9074,0
AZ,2023,asian,non-hisp,f,30-34,9074,0
AZ,2023,asian,non-hisp,m,35-39,8815,0
AZ,2023,asian,non-hisp,f,35-39,8815,0
AZ,2023,asian,non-hisp,m,40-44,8167,0
AZ,2023,asian,non-hisp,f,40-44,8167,0
AZ,2023,asian,non-hisp,m,45-49,7778,0
AZ,2023,asian,non-hisp,f,45-49,7778,0
AZ,2023,asian,non-hisp,m,50-54,8296,0
AZ,2023,asian,non-hisp,f,50-54,8296,0
AZ,2023,asian,non-hisp,m,55-59,8685,0
AZ,2023,asian,non-hisp,f,55-59,8685,0
AZ,2023,asian,non-hisp,m,60-64,8296,0
AZ,2023,asian,non-hisp,f,60-64,8296,0
AZ,2023,asian,non-hisp,m,65-69,7000,0
AZ,2023,asian,non-hisp,f,65-69,7000,0
AZ,2023,asian,non-hisp,m,70-74,5833,0
AZ,2023,asian,non-hisp,f,70-74,5833,0
AZ,2023,asian,non-hisp,m,75-79,4148,0
AZ,2023,asian,non-hisp,f,75-79,4148,0
AZ,2023,asian,non-hisp,m,80-84,2074,0
AZ,2023,asian,non-hisp,f,80-84,3111,0
AZ,2023,asian,non-hisp,m,85+,2178,0
AZ,2023,asian,non-hisp,f,85+,3267,0
AZ,2023,other,non-hisp,m,0-4,17567,0
AZ,2023,other,non-hisp,f,0-4,17567,0
AZ,2023,other,non-hisp,m,5-9,18173,0
AZ,2023,other,non-hisp,f,5-9,18173,0
AZ,2023,other,non-hisp,m,10-14,19385,0
AZ,2023,other,non-hisp,f,10-14,19385,0
AZ,2023,other,non-hisp,m,15-19,19385,0
AZ,2023,other,non-hisp,f,15-19,19385,0
AZ,2023,other,non-hisp,m,20-24,19991,0
AZ,2023,other,non-hisp,f,20-24,19991,0
AZ,2023,other,non-hisp,m,25-29,21202,0
AZ,2023,other,non-hisp,f,25-29,21202,0
AZ,2023,other,non-hisp,m,30-34,21202,0
AZ,2023,other,non-hisp,f,30-34,21202,0
AZ,2023,other,non-hisp,m,35-39,20596,0
AZ,2023,other,non-hisp,f,35-39,20596,0
AZ,2023,other,non-hisp,m,40-44,19082,0
AZ,2023,other,non-hisp,f,40-44,19082,0
AZ,2023,other,non-hisp,m,45-49,18173,0
AZ,2023,other,non-hisp,f,45-49,18173,0
AZ,2023,other,non-hisp,m,50-54,19385,0
AZ,2023,other,non-hisp,f,50-54,19385,0
AZ,2023,other,non-hisp,m,55-59,20293,0
AZ,2023,other,non-hisp,f,55-59,20293,0
AZ,2023,other,non-hisp,m,60-64,19385,0
AZ,2023,other,non-hisp,f,60-64,19385,0
AZ,2023,other,non-hisp,m,65-69,16356,0
AZ,2023,other,non-hisp,f,65-69,16356,0
AZ,2023,other,non-hisp,m,70-74,13630,0
AZ,2023,other,non-hisp,f,70-74,13630,0
AZ,2023,other,non-hisp,m,75-79,9692,0
AZ,2023,other,non-hisp,f,75-79,9692,0
AZ,2023,other,non-hisp,m,80-84,4846,0
AZ,2023,other,non-hisp,f,80-84,7269,0
AZ,2023,other,non-hisp,m,85+,5088,0
AZ,2023,other,non-hisp,f,85+,7633,0
AZ,2023,white,hisp,m,0-4,12903,0
AZ,2023,white,hisp,f,0-4,12903,0
AZ,2023,white,hisp,m,5-9,13348,0
AZ,2023,white,hisp,f,5-9,13348,0
AZ,2023,white,hisp,m,10-14,14238,0
AZ,2023,white,hisp,f,10-14,14238,0
AZ,2023,white,hisp,m,15-19,14238,0
AZ,2023,white,hisp,f,15-19,14238,0
AZ,2023,white,hisp,m,20-24,14683,0
AZ,2023,white,hisp,f,20-24,14683,0
AZ,2023,white,hisp,m,25-29,15573,0
AZ,2023,white,hisp,f,25-29,15573,0
AZ,2023,white,hisp,m,30-34,15573,0
AZ,2023,white,hisp,f,30-34,15573,0
AZ,2023,white,hisp,m,35-39,15128,0
AZ,2023,white,hisp,f,35-39,15128,0
AZ,2023,white,hisp,m,40-44,14015,0
AZ,2023,white,hisp,f,40-44,14015,0
AZ,2023,white,hisp,m,45-49,13348,0
AZ,2023,white,hisp,f,45-49,13348,0
AZ,2023,white,hisp,m,50-54,14238,0
AZ,2023,white,hisp,f,50-54,14238,0
AZ,2023,white,hisp,m,55-59,14905,0
AZ,2023,white,hisp,f,55-59,14905,0
AZ,2023,white,hisp,m,60-64,14238,0
AZ,2023,white,hisp,f,60-64,14238,0
AZ,2023,white,hisp,m,65-69,12013,0
AZ,2023,white,hisp,f,65-69,12013,0
AZ,2023,white,hisp,m,70-74,10011,0
AZ,2023,white,hisp,f,70-74,10011,0
AZ,2023,white,hisp,m,75-79,7119,0
AZ,2023,white,hisp,f,75-79,7119,0
AZ,2023,white,hisp,m,80-84,3559,0
AZ,2023,white,hisp,f,80-84,5339,0
AZ,2023,white,hisp,m,85+,3737,0
AZ,2023,white,hisp,f,85+,5606,0
AZ,2023,black,hisp,m,0-4,635,0
AZ,2023,black,hisp,f,0-4,635,0
AZ,2023,black,hisp,m,5-9,657,0
AZ,2023,black,hisp,f,5-9,657,0
AZ,2023,black,hisp,m,10-14,701,0
AZ,2023,black,hisp,f,10-14,701,0
AZ,2023,black,hisp,m,15-19,701,0
AZ,2023,black,hisp,f,15-19,701,0
AZ,2023,black,hisp,m,20-24,723,0
AZ,2023,black,hisp,f,20-24,723,0
AZ,2023,black,hisp,m,25-29,767,0
AZ,2023,black,hisp,f,25-29,767,0
AZ,2023,black,hisp,m,30-34,767,0
AZ,2023,black,hisp,f,30-34,767,0
AZ,2023,black,hisp,m,35-39,745,0
AZ,2023,black,hisp,f,35-39,745,0
AZ,2023,black,hisp,m,40-44,690,0
AZ,2023,black,hisp,f,40-44,690,0
AZ,2023,black,hisp,m,45-49,657,0
AZ,2023,black,hisp,f,45-49,657,0
AZ,2023,black,hisp,m,50-54,701,0
AZ,2023,black,hisp,f,50-54,701,0
AZ,2023,black,hisp,m,55-59,734,0
AZ,2023,black,hisp,f,55-59,734,0
AZ,2023,black,hisp,m,60-64,701,0
AZ,2023,black,hisp,f,60-64,701,0
AZ,2023,black,hisp,m,65-69,591,0
AZ,2023,black,hisp,f,65-69,591,0
AZ,2023,black,hisp,m,70-74,493,0
AZ,2023,black,hisp,f,70-74,493,0
AZ,2023,black,hisp,m,75-79,350,0
AZ,2023,black,hisp,f,75-79,350,0
AZ,2023,black,hisp,m,80-84,175,0
AZ,2023,black,hisp,f,80-84,263,0
AZ,2023,black,hisp,m,85+,184,0
AZ,2023,black,hisp,f,85+,276,0
AZ,2023,asian,hisp,m,0-4,311,0
AZ,2023,asian,hisp,f,0-4,311,0
AZ,2023,asian,hisp,m,5-9,322,0
AZ,2023,asian,hisp,f,5-9,322,0
AZ,2023,asian,hisp,m,10-14,343,0
AZ,2023,asian,hisp,f,10-14,343,0
AZ,2023,asian,hisp,m,15-19,343,0
AZ,2023,asian,hisp,f,15-19,343,0
AZ,2023,asian,hisp,m,20-24,354,0
AZ,2023,asian,hisp,f,20-24,354,0
AZ,2023,asian,hisp,m,25-29,376,0
AZ,2023,asian,hisp,f,25-29,376,0
AZ,2023,asian,hisp,m,30-34,376,0
AZ,2023,asian,hisp,f,30-34,376,0
AZ,2023,asian,hisp,m,35-39,365,0
AZ,2023,asian,hisp,f,35-39,365,0
AZ,2023,asian,hisp,m,40-44,338,0
AZ,2023,asian,hisp,f,40-44,338,0
AZ,2023,asian,hisp,m,45-49,322,0
AZ,2023,asian,hisp,f,45-49,322,0
AZ,2023,asian,hisp,m,50-54,343,0
AZ,2023,asian,hisp,f,50-54,343,0
AZ,2023,asian,hisp,m,55-59,360,0
AZ,2023,asian,hisp,f,55-59,360,0
AZ,2023,asian,hisp,m,60-64,343,0
AZ,2023,asian,hisp,f,60-64,343,0
AZ,2023,asian,hisp,m,65-69,290,0
AZ,2023,asian,hisp,f,65-69,290,0
AZ,2023,asian,hisp,m,70-74,242,0
AZ,2023,asian,hisp,f,70-74,242,0
AZ,2023,asian,hisp,m,75-79,172,0
AZ,2023,asian,hisp,f,75-79,172,0
AZ,2023,asian,hisp,m,80-84,86,0
AZ,2023,asian,hisp,f,80-84,129,0
AZ,2023,asian,hisp,m,85+,90,0
AZ,2023,asian,hisp,f,85+,135,0
AZ,2023,other,hisp,m,0-4,54208,0
AZ,2023,other,hisp,f,0-4,54208,0
AZ,2023,other,hisp,m,5-9,56077,0
AZ,2023,other,hisp,f,5-9,56077,0
AZ,2023,other,hisp,m,10-14,59816,0
AZ,2023,other,hisp,f,10-14,59816,0
AZ,2023,other,hisp,m,15-19,59816,0
AZ,2023,other,hisp,f,15-19,59816,0
AZ,2023,other,hisp,m,20-24,61685,0
AZ,2023,other,hisp,f,20-24,61685,0
AZ,2023,other,hisp,m,25-29,65423,0
AZ,2023,other,hisp,f,25-29,65423,0
AZ,2023,other,hisp,m,30-34,65423,0
AZ,2023,other,hisp,f,30-34,65423,0
AZ,2023,other,hisp,m,35-39,63554,0
AZ,2023,other,hisp,f,35-39,63554,0
AZ,2023,other,hisp,m,40-44,58881,0
AZ,2023,other,hisp,f,40-44,58881,0
AZ,2023,other,hisp,m,45-49,56077,0
AZ,2023,other,hisp,f,45-49,56077,0
AZ,2023,other,hisp,m,50-54,59816,0
AZ,2023,other,hisp,f,50-54,59816,0
AZ,2023,other,hisp,m,55-59,62620,0
AZ,2023,other,hisp,f,55-59,62620,0
AZ,2023,other,hisp,m,60-64,59816,0
AZ,2023,other,hisp,f,60-64,59816,0
AZ,2023,other,hisp,m,65-69,50470,0
AZ,2023,other,hisp,f,65-69,50470,0
AZ,2023,other,hisp,m,70-74,42058,0
AZ,2023,other,hisp,f,70-74,42058,0
AZ,2023,other,hisp,m,75-79,29908,0
AZ,2023,other,hisp,f,75-79,29908,0
AZ,2023,other,hisp,m,80-84,14954,0
AZ,2023,other,hisp,f,80-84,22431,0
AZ,2023,other,hisp,m,85+,15702,0
AZ,2023,other,hisp,f,85+,23552,0
AR,2023,white,non-hisp,m,0-4,59707,0
AR,2023,white,non-hisp,f,0-4,59707,0
AR,2023,white,non-hisp,m,5-9,61766,0
AR,2023,white,non-hisp,f,5-9,61766,0
AR,2023,white,non-hisp,m,10-14,65883,0
AR,2023,white,non-hisp,f,10-14,65883,0
AR,2023,white,non-hisp,m,15-19,65883,0
AR,2023,white,non-hisp,f,15-19,65883,0
AR,2023,white,non-hisp,m,20-24,67942,0
AR,2023,white,non-hisp,f,20-24,67942,0
AR,2023,white,non-hisp,m,25-29,72060,0
AR,2023,white,non-hisp,f,25-29,72060,0
AR,2023,white,non-hisp,m,30-34,72060,0
AR,2023,white,non-hisp,f,30-34,72060,0
AR,2023,white,non-hisp,m,35-39,70001,0
AR,2023,white,non-hisp,f,35-39,70001,0
AR,2023,white,non-hisp,m,40-44,64854,0
AR,2023,white,non-hisp,f,40-44,64854,0
AR,2023,white,non-hisp,m,45-49,61766,0
AR,2023,white,non-hisp,f,45-49,61766,0
AR,2023,white,non-hisp,m,50-54,65883,0
AR,2023,white,non-hisp,f,50-54,65883,0
AR,2023,white,non-hisp,m,55-59,68972,0
AR,2023,white,non-hisp,f,55-59,68972,0
AR,2023,white,non-hisp,m,60-64,65883,0
AR,2023,white,non-hisp,f,60-64,65883,0
AR,2023,white,non-hisp,m,65-69,55589,0
AR,2023,white,non-hisp,f,65-69,55589,0
AR,2023,white,non-hisp,m,70-74,46324,0
AR,2023,white,non-hisp,f,70-74,46324,0
AR,2023,white,non-hisp,m,75-79,32942,0
AR,2023,white,non-hisp,f,75-79,32942,0
AR,2023,white,non-hisp,m,80-84,16471,0
AR,2023,white,non-hisp,f,80-84,24706,0
AR,2023,white,non-hisp,m,85+,17294,0
AR,2023,white,non-hisp,f,85+,25942,0
AR,2023,black,non-hisp,m,0-4,12732,0
AR,2023,black,non-hisp,f,0-4,12732,0
AR,2023,black,non-hisp,m,5-9,13171,0
AR,2023,black,non-hisp,f,5-9,13171,0
AR,2023,black,non-hisp,m,10-14,14049,0
AR,2023,black,non-hisp,f,10-14,14049,0
AR,2023,black,non-hisp,m,15-19,14049,0
AR,2023,black,non-hisp,f,15-19,14049,0
AR,2023,black,non-hisp,m,20-24,14488,0
AR,2023,black,non-hisp,f,20-24,14488,0
AR,2023,black,non-hisp,m,25-29,15366,0
AR,2023,black,non-hisp,f,25-29,15366,0
AR,2023,black,non-hisp,m,30-34,15366,0
AR,2023,black,non-hisp,f,30-34,15366,0
AR,2023,black,non-hisp,m,35-39,14927,0
AR,2023,black,non-hisp,f,35-39,14927,0
AR,2023,black,non-hisp,m,40-44,13829,0
AR,2023,black,non-hisp,f,40-44,13829,0
AR,2023,black,non-hisp,m,45-49,13171,0
AR,2023,black,non-hisp,f,45-49,13171,0
AR,2023,black,non-hisp,m,50-54,14049,0
AR,2023,black,non-hisp,f,50-54,14049,0
AR,2023,black,non-hisp,m,55-59,14707,0
AR,2023,black,non-hisp,f,55-59,14707,0
AR,2023,black,non-hisp,m,60-64,14049,0
AR,2023,black,non-hisp,f,60-64,14049,0
AR,2023,black,non-hisp,m,65-69,11853,0
AR,2023,black,non-hisp,f,65-69,11853,0
AR,2023,black,non-hisp,m,70-74,9878,0
AR,2023,black,non-hisp,f,70-74,9878,0
AR,2023,black,non-hisp,m,75-79,7024,0
AR,2023,black,non-hisp,f,75-79,7024,0
AR,2023,black,non-hisp,m,80-84,3512,0
AR,2023,black,non-hisp,f,80-84,5268,0
AR,2023,black,non-hisp,m,85+,3688,0
AR,2023,black,non-hisp,f,85+,5532,0
AR,2023,asian,non-hisp,m,0-4,1460,0
AR,2023,asian,non-hisp,f,0-4,1460,0
AR,2023,asian,non-hisp,m,5-9,1511,0
AR,2023,asian,non-hisp,f,5-9,1511,0
AR,2023,asian,non-hisp,m,10-14,1611,0
AR,2023,asian,non-hisp,f,10-14,1611,0
AR,2023,asian,non-hisp,m,15-19,1611,0
AR,2023,asian,non-hisp,f,15-19,1611,0
AR,2023,asian,non-hisp,m,20-24,1662,0
AR,2023,asian,non-hisp,f,20-24,1662,0
AR,2023,asian,non-hisp,m,25-29,1762,0
AR,2023,asian,non-hisp,f,25-29,1762,0
AR,2023,asian,non-hisp,m,30-34,1762,0
AR,2023,asian,non-hisp,f,30-34,1762,0
AR,2023,asian,non-hisp,m,35-39,1712,0
AR,2023,asian,non-hisp,f,35-39,1712,0
AR,2023,asian,non-hisp,m,40-44,1586,0
AR,2023,asian,non-hisp,f,40-44,1586,0
AR,2023,asian,non-hisp,m,45-49,1511,0
AR,2023,asian,non-hisp,f,45-49,1511,0
AR,2023,asian,non-hisp,m,50-54,1611,0
AR,2023,asian,non-hisp,f,50-54,1611,0
AR,2023,asian,non-hisp,m,55-59,1687,0
AR,2023,asian,non-hisp,f,55-59,1687,0
AR,2023,asian,non-hisp,m,60-64,1611,0
AR,2023,asian,non-hisp,f,60-64,1611,0
AR,2023,asian,non-hisp,m,65-69,1360,0
AR,2023,asian,non-hisp,f,65-69,1360,0
AR,2023,asian,non-hisp,m,70-74,1133,0
AR,2023,asian,non-hisp,f,70-74,1133,0
AR,2023,asian,non-hisp,m,75-79,806,0
AR,2023,asian,non-hisp,f,75-79,806,0
AR,2023,asian,non-hisp,m,80-84,403,0
AR,2023,asian,non-hisp,f,80-84,604,0
AR,2023,asian,non-hisp,m,85+,423,0
AR,2023,asian,non-hisp,f,85+,634,0
AR,2023,other,non-hisp,m,0-4,6949,0
AR,2023,other,non-hisp,f,0-4,6949,0
AR,2023,other,non-hisp,m,5-9,7188,0
AR,2023,other,non-hisp,f,5-9,7188,0
AR,2023,other,non-hisp,m,10-14,7667,0
AR,2023,other,non-hisp,f,10-14,7667,0
AR,2023,other,non-hisp,m,15-19,7667,0
AR,2023,other,non-hisp,f,15-19,7667,0
AR,2023,other,non-hisp,m,20-24,7907,0
AR,2023,other,non-hisp,f,20-24,7907,0
AR,2023,other,non-hisp,m,25-29,8386,0
AR,2023,other,non-hisp,f,25-29,8386,0
AR,2023,other,non-hisp,m,30-34,8386,0
AR,2023,other,non-hisp,f,30-34,8386,0
AR,2023,other,non-hisp,m,35-39,8147,0
AR,2023,other,non-hisp,f,35-39,8147,0
AR,2023,other,non-hisp,m,40-44,7548,0
AR,2023,other,non-hisp,f,40-44,7548,0
AR,2023,other,non-hisp,m,45-49,7188,0
AR,2023,other,non-hisp,f,45-49,7188,0
AR,2023,other,non-hisp,m,50-54,7667,0
AR,2023,other,non-hisp,f,50-54,7667,0
AR,2023,other,non-hisp,m,55-59,8027,0
AR,2023,other,non-hisp,f,55-59,8027,0
AR,2023,other,non-hisp,m,60-64,7667,0
AR,2023,other,non-hisp,f,60-64,7667,0
AR,2023,other,non-hisp,m,65-69,6469,0
AR,2023,other,non-hisp,f,65-69,6469,0
AR,2023,other,non-hisp,m,70-74,5391,0
AR,2023,other,non-hisp,f,70-74,5391,0
AR,2023,other,non-hisp,m,75-79,3834,0
AR,2023,other,non-hisp,f,75-79,3834,0
AR,2023,other,non-hisp,m,80-84,1917,0
AR,2023,other,non-hisp,f,80-84,2875,0
AR,2023,other,non-hisp,m,85+,2013,0
AR,2023,other,non-hisp,f,85+,3019,0
AR,2023,white,hisp,m,0-4,1545,0
AR,2023,white,hisp,f,0-4,1545,0
AR,2023,white,hisp,m,5-9,1599,0
AR,2023,white,hisp,f,5-9,1599,0
AR,2023,white,hisp,m,10-14,1705,0
AR,2023,white,hisp,f,10-14,1705,0
AR,2023,white,hisp,m,15-19,1705,0
AR,2023,white,hisp,f,15-19,1705,0
AR,2023,white,hisp,m,20-24,1759,0
AR,2023,white,hisp,f,20-24,1759,0
AR,2023,white,hisp,m,25-29,1865,0
AR,2023,white,hisp,f,25-29,1865,0
AR,2023,white,hisp,m,30-34,1865,0
AR,2023,white,hisp,f,30-34,1865,0
AR,2023,white,hisp,m,35-39,1812,0
AR,2023,white,hisp,f,35-39,1812,0
AR,2023,white,hisp,m,40-44,1679,0
AR,2023,white,hisp,f,40-44,1679,0
AR,2023,white,hisp,m,45-49,1599,0
AR,2023,white,hisp,f,45-49,1599,0
AR,2023,white,hisp,m,50-54,1705,0
AR,2023,white,hisp,f,50-54,1705,0
AR,2023,white,hisp,m,55-59,1785,0
AR,2023,white,hisp,f,55-59,1785,0
AR,2023,white,hisp,m,60-64,1705,0
AR,2023,white,hisp,f,60-64,1705,0
AR,2023,white,hisp,m,65-69,1439,0
AR,2023,white,hisp,f,65-69,1439,0
AR,2023,white,hisp,m,70-74,1199,0
AR,2023,white,hisp,f,70-74,1199,0
AR,2023,white,hisp,m,75-79,853,0
AR,2023,white,hisp,f,75-79,853,0
AR,2023,white,hisp,m,80-84,426,0
AR,2023,white,hisp,f,80-84,639,0
AR,2023,white,hisp,m,85+,448,0
AR,2023,white,hisp,f,85+,671,0
AR,2023,black,hisp,m,0-4,52,0
AR,2023,black,hisp,f,0-4,52,0
AR,2023,black,hisp,m,5-9,54,0
AR,2023,black,hisp,f,5-9,54,0
AR,2023,black,hisp,m,10-14,58,0
AR,2023,black,hisp,f,10-14,58,0
AR,2023,black,hisp,m,15-19,58,0
AR,2023,black,hisp,f,15-19,58,0
AR,2023,black,hisp,m,20-24,59,0
AR,2023,black,hisp,f,20-24,59,0
AR,2023,black,hisp,m,25-29,63,0
AR,2023,black,hisp,f,25-29,63,0
AR,2023,black,hisp,m,30-34,63,0
AR,2023,black,hisp,f,30-34,63,0
AR,2023,black,hisp,m,35-39,61,0
AR,2023,black,hisp,f,35-39,61,0
AR,2023,black,hisp,m,40-44,57,0
AR,2023,black,hisp,f,40-44,57,0
AR,2023,black,hisp,m,45-49,54,0
AR,2023,black,hisp,f,45-49,54,0
AR,2023,black,hisp,m,50-54,58,0
AR,2023,black,hisp,f,50-54,58,0
AR,2023,black,hisp,m,55-59,60,0
AR,2023,black,hisp,f,55-59,60,0
AR,2023,black,hisp,m,60-64,58,0
AR,2023,black,hisp,f,60-64,58,0
AR,2023,black,hisp,m,65-69,49,0
AR,2023,black,hisp,f,65-69,49,0
AR,2023,black,hisp,m,70-74,40,0
AR,2023,black,hisp,f,70-74,40,0
AR,2023,black,hisp,m,75-79,29,0
AR,2023,black,hisp,f,75-79,29,0
AR,2023,black,hisp,m,80-84,14,0
AR,2023,black,hisp,f,80-84,22,0
AR,2023,black,hisp,m,85+,15,0
AR,2023,black,hisp,f,85+,23,0
AR,2023,asian,hisp,m,0-4,39,0
AR,2023,asian,hisp,f,0-4,39,0
AR,2023,asian,hisp,m,5-9,40,0
AR,2023,asian,hisp,f,5-9,40,0
AR,2023,asian,hisp,m,10-14,43,0
AR,2023,asian,hisp,f,10-14,43,0
AR,2023,asian,hisp,m,15-19,43,0
AR,2023,asian,hisp,f,15-19,43,0
AR,2023,asian,hisp,m,20-24,44,0
AR,2023,asian,hisp,f,20-24,44,0
AR,2023,asian,hisp,m,25-29,47,0
AR,2023,asian,hisp,f,25-29,47,0
AR,2023,asian,hisp,m,30-34,47,0
AR,2023,asian,hisp,f,30-34,47,0
AR,2023,asian,hisp,m,35-39,46,0
AR,2023,asian,hisp,f,35-39,46,0
AR,2023,asian,hisp,m,40-44,42,0
AR,2023,asian,hisp,f,40-44,42,0
AR,2023,asian,hisp,m,45-49,40,0
AR,2023,asian,hisp,f,45-49,40,0
AR,2023,asian,hisp,m,50-54,43,0
AR,2023,asian,hisp,f,50-54,43,0
AR,2023,asian,hisp,m,55-59,45,0
AR,2023,asian,hisp,f,55-59,45,0
AR,2023,asian,hisp,m,60-64,43,0
AR,2023,asian,hisp,f,60-64,43,0
AR,2023,asian,hisp,m,65-69,36,0
AR,2023,asian,hisp,f,65-69,36,0
AR,2023,asian,hisp,m,70-74,30,0
AR,2023,asian,hisp,f,70-74,30,0
AR,2023,asian,hisp,m,75-79,22,0
AR,2023,asian,hisp,f,75-79,22,0
AR,2023,asian,hisp,m,80-84,11,0
AR,2023,asian,hisp,f,80-84,16,0
AR,2023,asian,hisp,m,85+,11,0
AR,2023,asian,hisp,f,85+,17,0
AR,2023,other,hisp,m,0-4,6480,0
AR,2023,other,hisp,f,0-4,6480,0
AR,2023,other,hisp,m,5-9,6704,0
AR,2023,other,hisp,f,5-9,6704,0
AR,2023,other,hisp,m,10-14,7151,0
AR,2023,other,hisp,f,10-14,7151,0
AR,2023,other,hisp,m,15-19,7151,0
AR,2023,other,hisp,f,15-19,7151,0
AR,2023,other,hisp,m,20-24,7374,0
AR,2023,other,hisp,f,20-24,7374,0
AR,2023,other,hisp,m,25-29,7821,0
AR,2023,other,hisp,f,25-29,7821,0
AR,2023,other,hisp,m,30-34,7821,0
AR,2023,other,hisp,f,30-34,7821,0
AR,2023,other,hisp,m,35-39,7598,0
AR,2023,other,hisp,f,35-39,7598,0
AR,2023,other,hisp,m,40-44,7039,0
AR,2023,other,hisp,f,40-44,7039,0
AR,2023,other,hisp,m,45-49,6704,0
AR,2023,other,hisp,f,45-49,6704,0
AR,2023,other,hisp,m,50-54,7151,0
AR,2023,other,hisp,f,50-54,7151,0
AR,2023,other,hisp,m,55-59,7486,0
AR,2023,other,hisp,f,55-59,7486,0
AR,2023,other,hisp,m,60-64,7151,0
AR,2023,other,hisp,f,60-64,7151,0
AR,2023,other,hisp,m,65-69,6034,0
AR,2023,other,hisp,f,65-69,6034,0
AR,2023,other,hisp,m,70-74,5028,0
AR,2023,other,hisp,f,70-74,5028,0
AR,2023,other,hisp,m,75-79,3575,0
AR,2023,other,hisp,f,75-79,3575,0
AR,2023,other,hisp,m,80-84,1788,0
AR,2023,other,hisp,f,80-84,2682,0
AR,2023,other,hisp,m,85+,1877,0
AR,2023,other,hisp,f,85+,2816,0
CA,2023,white,non-hisp,m,0-4,375917,0
CA,2023,white,non-hisp,f,0-4,375917,0
CA,2023,white,non-hisp,m,5-9,388879,0
CA,2023,white,non-hisp,f,5-9,388879,0
CA,2023,white,non-hisp,m,10-14,414805,0
