state_code,year,race,origin,sex,age_group,lfpr,source
AK,2023,asian,non-hisp,f,10-14,0.0,synthetic_seed
AK,2023,asian,non-hisp,m,15-19,0.3638,synthetic_seed
AK,2023,asian,non-hisp,f,15-19,0.3242,synthetic_seed
AK,2023,asian,non-hisp,m,20-24,0.7344,synthetic_seed
AK,2023,asian,non-hisp,f,20-24,0.716,synthetic_seed
AK,2023,asian,non-hisp,m,25-29,0.9092,synthetic_seed
AK,2023,asian,non-hisp,f,25-29,0.7639,synthetic_seed
AK,2023,asian,non-hisp,m,30-34,0.9099,synthetic_seed
AK,2023,asian,non-hisp,f,30-34,0.764,synthetic_seed
AK,2023,asian,non-hisp,m,35-39,0.927,synthetic_seed
AK,2023,asian,non-hisp,f,35-39,0.7604,synthetic_seed
AK,2023,asian,non-hisp,m,40-44,0.9488,synthetic_seed
AK,2023,asian,non-hisp,f,40-44,0.7925,synthetic_seed
AK,2023,asian,non-hisp,m,45-49,0.9053,synthetic_seed
AK,2023,asian,non-hisp,f,45-49,0.8031,synthetic_seed
AK,2023,asian,non-hisp,m,50-54,0.852,synthetic_seed
AK,2023,asian,non-hisp,f,50-54,0.7531,synthetic_seed
AK,2023,asian,non-hisp,m,55-59,0.7735,synthetic_seed
AK,2023,asian,non-hisp,f,55-59,0.6749,synthetic_seed
AK,2023,asian,non-hisp,m,60-64,0.6039,synthetic_seed
AK,2023,asian,non-hisp,f,60-64,0.5187,synthetic_seed
AK,2023,asian,non-hisp,m,65-69,0.3796,synthetic_seed
AK,2023,asian,non-hisp,f,65-69,0.2817,synthetic_seed
AK,2023,asian,non-hisp,m,70-74,0.2396,synthetic_seed
AK,2023,asian,non-hisp,f,70-74,0.148,synthetic_seed
AK,2023,asian,non-hisp,m,75-79,0.121,synthetic_seed
AK,2023,asian,non-hisp,f,75-79,0.074,synthetic_seed
AK,2023,asian,non-hisp,m,80-84,0.062,synthetic_seed
AK,2023,asian,non-hisp,f,80-84,0.031,synthetic_seed
AK,2023,asian,non-hisp,m,85+,0.0207,synthetic_seed
AK,2023,asian,non-hisp,f,85+,0.01,synthetic_seed
AK,2023,asian,hisp,m,0-4,0.0,synthetic_seed
AK,2023,asian,hisp,f,0-4,0.0,synthetic_seed
AK,2023,asian,hisp,m,5-9,0.0,synthetic_seed
AK,2023,asian,hisp,f,5-9,0.0,synthetic_seed
AK,2023,asian,hisp,m,10-14,0.0,synthetic_seed
AK,2023,asian,hisp,f,10-14,0.0,synthetic_seed
AK,2023,asian,hisp,m,15-19,0.3589,synthetic_seed
AK,2023,asian,hisp,f,15-19,0.3153,synthetic_seed
AK,2023,asian,hisp,m,20-24,0.778,synthetic_seed
AK,2023,asian,hisp,f,20-24,0.7064,synthetic_seed
AK,2023,asian,hisp,m,25-29,0.9179,synthetic_seed
AK,2023,asian,hisp,f,25-29,0.7481,synthetic_seed
AK,2023,asian,hisp,m,30-34,0.9068,synthetic_seed
AK,2023,asian,hisp,f,30-34,0.7322,synthetic_seed
AK,2023,asian,hisp,m,35-39,0.9219,synthetic_seed
AK,2023,asian,hisp,f,35-39,0.7654,synthetic_seed
AK,2023,asian,hisp,m,40-44,0.8888,synthetic_seed
AK,2023,asian,hisp,f,40-44,0.8091,synthetic_seed
AK,2023,asian,hisp,m,45-49,0.8808,synthetic_seed
AK,2023,asian,hisp,f,45-49,0.7891,synthetic_seed
AK,2023,asian,hisp,m,50-54,0.8696,synthetic_seed
AK,2023,asian,hisp,f,50-54,0.7571,synthetic_seed
AK,2023,asian,hisp,m,55-59,0.7475,synthetic_seed
AK,2023,asian,hisp,f,55-59,0.6554,synthetic_seed
AK,2023,asian,hisp,m,60-64,0.6177,synthetic_seed
AK,2023,asian,hisp,f,60-64,0.5032,synthetic_seed
AK,2023,asian,hisp,m,65-69,0.3837,synthetic_seed
AK,2023,asian,hisp,f,65-69,0.2875,synthetic_seed
AK,2023,asian,hisp,m,70-74,0.2393,synthetic_seed
AK,2023,asian,hisp,f,70-74,0.1497,synthetic_seed
AK,2023,asian,hisp,m,75-79,0.1197,synthetic_seed
AK,2023,asian,hisp,f,75-79,0.071,synthetic_seed
AK,2023,asian,hisp,m,80-84,0.0594,synthetic_seed
AK,2023,asian,hisp,f,80-84,0.0309,synthetic_seed
AK,2023,asian,hisp,m,85+,0.0205,synthetic_seed
AK,2023,asian,hisp,f,85+,0.0104,synthetic_seed
AK,2023,other,non-hisp,m,0-4,0.0,synthetic_seed
AK,2023,other,non-hisp,f,0-4,0.0,synthetic_seed
AK,2023,other,non-hisp,m,5-9,0.0,synthetic_seed
AK,2023,other,non-hisp,f,5-9,0.0,synthetic_seed
AK,2023,other,non-hisp,m,10-14,0.0,synthetic_seed
AK,2023,other,non-hisp,f,10-14,0.0,synthetic_seed
AK,2023,other,non-hisp,m,15-19,0.3642,synthetic_seed
AK,2023,other,non-hisp,f,15-19,0.324,synthetic_seed
AK,2023,other,non-hisp,m,20-24,0.7303,synthetic_seed
AK,2023,other,non-hisp,f,20-24,0.7318,synthetic_seed
AK,2023,other,non-hisp,m,25-29,0.8736,synthetic_seed
AK,2023,other,non-hisp,f,25-29,0.7713,synthetic_seed
AK,2023,other,non-hisp,m,30-34,0.8898,synthetic_seed
AK,2023,other,non-hisp,f,30-34,0.736,synthetic_seed
AK,2023,other,non-hisp,m,35-39,0.8889,synthetic_seed
AK,2023,other,non-hisp,f,35-39,0.7534,synthetic_seed
AK,2023,other,non-hisp,m,40-44,0.9113,synthetic_seed
AK,2023,other,non-hisp,f,40-44,0.762,synthetic_seed
AK,2023,other,non-hisp,m,45-49,0.8319,synthetic_seed
AK,2023,other,non-hisp,f,45-49,0.7778,synthetic_seed
AK,2023,other,non-hisp,m,50-54,0.8263,synthetic_seed
AK,2023,other,non-hisp,f,50-54,0.7012,synthetic_seed
AK,2023,other,non-hisp,m,55-59,0.7249,synthetic_seed
AK,2023,other,non-hisp,f,55-59,0.6408,synthetic_seed
AK,2023,other,non-hisp,m,60-64,0.6196,synthetic_seed
AK,2023,other,non-hisp,f,60-64,0.5043,synthetic_seed
AK,2023,other,non-hisp,m,65-69,0.3772,synthetic_seed
AK,2023,other,non-hisp,f,65-69,0.2711,synthetic_seed
AK,2023,other,non-hisp,m,70-74,0.2315,synthetic_seed
AK,2023,other,non-hisp,f,70-74,0.1508,synthetic_seed
AK,2023,other,non-hisp,m,75-79,0.1193,synthetic_seed
AK,2023,other,non-hisp,f,75-79,0.0702,synthetic_seed
AK,2023,other,non-hisp,m,80-84,0.0594,synthetic_seed
AK,2023,other,non-hisp,f,80-84,0.0304,synthetic_seed
AK,2023,other,non-hisp,m,85+,0.02,synthetic_seed
AK,2023,other,non-hisp,f,85+,0.0098,synthetic_seed
AK,2023,other,hisp,m,0-4,0.0,synthetic_seed
AK,2023,other,hisp,f,0-4,0.0,synthetic_seed
AK,2023,other,hisp,m,5-9,0.0,synthetic_seed
AK,2023,other,hisp,f,5-9,0.0,synthetic_seed
AK,2023,other,hisp,m,10-14,0.0,synthetic_seed
AK,2023,other,hisp,f,10-14,0.0,synthetic_seed
AK,2023,other,hisp,m,15-19,0.3629,synthetic_seed
AK,2023,other,hisp,f,15-19,0.3166,synthetic_seed
AK,2023,other,hisp,m,20-24,0.7639,synthetic_seed
AK,2023,other,hisp,f,20-24,0.7065,synthetic_seed
AK,2023,other,hisp,m,25-29,0.897,synthetic_seed
AK,2023,other,hisp,f,25-29,0.7678,synthetic_seed
AK,2023,other,hisp,m,30-34,0.911,synthetic_seed
AK,2023,other,hisp,f,30-34,0.7466,synthetic_seed
AK,2023,other,hisp,m,35-39,0.8973,synthetic_seed
AK,2023,other,hisp,f,35-39,0.731,synthetic_seed
AK,2023,other,hisp,m,40-44,0.9298,synthetic_seed
AK,2023,other,hisp,f,40-44,0.7758,synthetic_seed
AK,2023,other,hisp,m,45-49,0.8875,synthetic_seed
AK,2023,other,hisp,f,45-49,0.7646,synthetic_seed
AK,2023,other,hisp,m,50-54,0.7995,synthetic_seed
AK,2023,other,hisp,f,50-54,0.7253,synthetic_seed
AK,2023,other,hisp,m,55-59,0.7418,synthetic_seed
AK,2023,other,hisp,f,55-59,0.6586,synthetic_seed
AK,2023,other,hisp,m,60-64,0.6082,synthetic_seed
AK,2023,other,hisp,f,60-64,0.5051,synthetic_seed
AK,2023,other,hisp,m,65-69,0.3853,synthetic_seed
AK,2023,other,hisp,f,65-69,0.2795,synthetic_seed
AK,2023,other,hisp,m,70-74,0.2342,synthetic_seed
AK,2023,other,hisp,f,70-74,0.1432,synthetic_seed
AK,2023,other,hisp,m,75-79,0.1216,synthetic_seed
AK,2023,other,hisp,f,75-79,0.0705,synthetic_seed
AK,2023,other,hisp,m,80-84,0.0607,synthetic_seed
AK,2023,other,hisp,f,80-84,0.0297,synthetic_seed
AK,2023,other,hisp,m,85+,0.0209,synthetic_seed
AK,2023,other,hisp,f,85+,0.0098,synthetic_seed
AZ,2023,white,non-hisp,m,0-4,0.0,synthetic_seed
AZ,2023,white,non-hisp,f,0-4,0.0,synthetic_seed
AZ,2023,white,non-hisp,m,5-9,0.0,synthetic_seed
AZ,2023,white,non-hisp,f,5-9,0.0,synthetic_seed
AZ,2023,white,non-hisp,m,10-14,0.0,synthetic_seed
AZ,2023,white,non-hisp,f,10-14,0.0,synthetic_seed
AZ,2023,white,non-hisp,m,15-19,0.3589,synthetic_seed
AZ,2023,white,non-hisp,f,15-19,0.3186,synthetic_seed
AZ,2023,white,non-hisp,m,20-24,0.7025,synthetic_seed
AZ,2023,white,non-hisp,f,20-24,0.6917,synthetic_seed
AZ,2023,white,non-hisp,m,25-29,0.8494,synthetic_seed
AZ,2023,white,non-hisp,f,25-29,0.7631,synthetic_seed
AZ,2023,white,non-hisp,m,30-34,0.919,synthetic_seed
AZ,2023,white,non-hisp,f,30-34,0.7395,synthetic_seed
AZ,2023,white,non-hisp,m,35-39,0.9534,synthetic_seed
AZ,2023,white,non-hisp,f,35-39,0.7283,synthetic_seed
AZ,2023,white,non-hisp,m,40-44,0.8961,synthetic_seed
AZ,2023,white,non-hisp,f,40-44,0.7627,synthetic_seed
AZ,2023,white,non-hisp,m,45-49,0.8699,synthetic_seed
AZ,2023,white,non-hisp,f,45-49,0.7839,synthetic_seed
AZ,2023,white,non-hisp,m,50-54,0.8689,synthetic_seed
AZ,2023,white,non-hisp,f,50-54,0.741,synthetic_seed
AZ,2023,white,non-hisp,m,55-59,0.7556,synthetic_seed
AZ,2023,white,non-hisp,f,55-59,0.6474,synthetic_seed
AZ,2023,white,non-hisp,m,60-64,0.5882,synthetic_seed
AZ,2023,white,non-hisp,f,60-64,0.5196,synthetic_seed
AZ,2023,white,non-hisp,m,65-69,0.3741,synthetic_seed
AZ,2023,white,non-hisp,f,65-69,0.2787,synthetic_seed
AZ,2023,white,non-hisp,m,70-74,0.2307,synthetic_seed
AZ,2023,white,non-hisp,f,70-74,0.1517,synthetic_seed
AZ,2023,white,non-hisp,m,75-79,0.1141,synthetic_seed
AZ,2023,white,non-hisp,f,75-79,0.0691,synthetic_seed
AZ,2023,white,non-hisp,m,80-84,0.0584,synthetic_seed
AZ,2023,white,non-hisp,f,80-84,0.0304,synthetic_seed
AZ,2023,white,non-hisp,m,85+,0.0198,synthetic_seed
AZ,2023,white,non-hisp,f,85+,0.0099,synthetic_seed
AZ,2023,white,hisp,m,0-4,0.0,synthetic_seed
AZ,2023,white,hisp,f,0-4,0.0,synthetic_seed
AZ,2023,white,hisp,m,5-9,0.0,synthetic_seed
AZ,2023,white,hisp,f,5-9,0.0,synthetic_seed
AZ,2023,white,hisp,m,10-14,0.0,synthetic_seed
AZ,2023,white,hisp,f,10-14,0.0,synthetic_seed
AZ,2023,white,hisp,m,15-19,0.3544,synthetic_seed
AZ,2023,white,hisp,f,15-19,0.3263,synthetic_seed
AZ,2023,white,hisp,m,20-24,0.7719,synthetic_seed
AZ,2023,white,hisp,f,20-24,0.6949,synthetic_seed
AZ,2023,white,hisp,m,25-29,0.8747,synthetic_seed
AZ,2023,white,hisp,f,25-29,0.7582,synthetic_seed
AZ,2023,white,hisp,m,30-34,0.8919,synthetic_seed
AZ,2023,white,hisp,f,30-34,0.7562,synthetic_seed
AZ,2023,white,hisp,m,35-39,0.9151,synthetic_seed
AZ,2023,white,hisp,f,35-39,0.731,synthetic_seed
AZ,2023,white,hisp,m,40-44,0.9153,synthetic_seed
AZ,2023,white,hisp,f,40-44,0.7534,synthetic_seed
AZ,2023,white,hisp,m,45-49,0.8875,synthetic_seed
AZ,2023,white,hisp,f,45-49,0.7649,synthetic_seed
AZ,2023,white,hisp,m,50-54,0.8331,synthetic_seed
AZ,2023,white,hisp,f,50-54,0.7334,synthetic_seed
AZ,2023,white,hisp,m,55-59,0.7694,synthetic_seed
AZ,2023,white,hisp,f,55-59,0.6606,synthetic_seed
AZ,2023,white,hisp,m,60-64,0.6039,synthetic_seed
AZ,2023,white,hisp,f,60-64,0.5115,synthetic_seed
AZ,2023,white,hisp,m,65-69,0.3922,synthetic_seed
AZ,2023,white,hisp,f,65-69,0.2829,synthetic_seed
AZ,2023,white,hisp,m,70-74,0.2281,synthetic_seed
AZ,2023,white,hisp,f,70-74,0.1454,synthetic_seed
AZ,2023,white,hisp,m,75-79,0.1203,synthetic_seed
AZ,2023,white,hisp,f,75-79,0.0711,synthetic_seed
AZ,2023,white,hisp,m,80-84,0.0601,synthetic_seed
AZ,2023,white,hisp,f,80-84,0.0296,synthetic_seed
AZ,2023,white,hisp,m,85+,0.0195,synthetic_seed
AZ,2023,white,hisp,f,85+,0.0098,synthetic_seed
AZ,2023,black,non-hisp,m,0-4,0.0,synthetic_seed
AZ,2023,black,non-hisp,f,0-4,0.0,synthetic_seed
AZ,2023,black,non-hisp,m,5-9,0.0,synthetic_seed
AZ,2023,black,non-hisp,f,5-9,0.0,synthetic_seed
AZ,2023,black,non-hisp,m,10-14,0.0,synthetic_seed
AZ,2023,black,non-hisp,f,10-14,0.0,synthetic_seed
AZ,2023,black,non-hisp,m,15-19,0.349,synthetic_seed
AZ,2023,black,non-hisp,f,15-19,0.3088,synthetic_seed
AZ,2023,black,non-hisp,m,20-24,0.7507,synthetic_seed
AZ,2023,black,non-hisp,f,20-24,0.6829,synthetic_seed
AZ,2023,black,non-hisp,m,25-29,0.852,synthetic_seed
AZ,2023,black,non-hisp,f,25-29,0.7397,synthetic_seed
AZ,2023,black,non-hisp,m,30-34,0.8477,synthetic_seed
AZ,2023,black,non-hisp,f,30-34,0.7299,synthetic_seed
AZ,2023,black,non-hisp,m,35-39,0.8878,synthetic_seed
AZ,2023,black,non-hisp,f,35-39,0.7332,synthetic_seed
AZ,2023,black,non-hisp,m,40-44,0.8724,synthetic_seed
AZ,2023,black,non-hisp,f,40-44,0.7415,synthetic_seed
AZ,2023,black,non-hisp,m,45-49,0.8222,synthetic_seed
AZ,2023,black,non-hisp,f,45-49,0.7385,synthetic_seed
AZ,2023,black,non-hisp,m,50-54,0.7871,synthetic_seed
AZ,2023,black,non-hisp,f,50-54,0.7375,synthetic_seed
AZ,2023,black,non-hisp,m,55-59,0.7258,synthetic_seed
AZ,2023,black,non-hisp,f,55-59,0.627,synthetic_seed
AZ,2023,black,non-hisp,m,60-64,0.5801,synthetic_seed
AZ,2023,black,non-hisp,f,60-64,0.5046,synthetic_seed
AZ,2023,black,non-hisp,m,65-69,0.3799,synthetic_seed
AZ,2023,black,non-hisp,f,65-69,0.278,synthetic_seed
AZ,2023,black,non-hisp,m,70-74,0.2198,synthetic_seed
AZ,2023,black,non-hisp,f,70-74,0.1481,synthetic_seed
AZ,2023,black,non-hisp,m,75-79,0.1191,synthetic_seed
AZ,2023,black,non-hisp,f,75-79,0.0673,synthetic_seed
AZ,2023,black,non-hisp,m,80-84,0.0569,synthetic_seed
AZ,2023,black,non-hisp,f,80-84,0.0291,synthetic_seed
AZ,2023,black,non-hisp,m,85+,0.0198,synthetic_seed
AZ,2023,black,non-hisp,f,85+,0.0097,synthetic_seed
AZ,2023,black,hisp,m,0-4,0.0,synthetic_seed
AZ,2023,black,hisp,f,0-4,0.0,synthetic_seed
AZ,2023,black,hisp,m,5-9,0.0,synthetic_seed
AZ,2023,black,hisp,f,5-9,0.0,synthetic_seed
AZ,2023,black,hisp,m,10-14,0.0,synthetic_seed
AZ,2023,black,hisp,f,10-14,0.0,synthetic_seed
AZ,2023,black,hisp,m,15-19,0.3388,synthetic_seed
AZ,2023,black,hisp,f,15-19,0.3089,synthetic_seed
AZ,2023,black,hisp,m,20-24,0.7426,synthetic_seed
AZ,2023,black,hisp,f,20-24,0.6627,synthetic_seed
AZ,2023,black,hisp,m,25-29,0.8576,synthetic_seed
AZ,2023,black,hisp,f,25-29,0.7115,synthetic_seed
AZ,2023,black,hisp,m,30-34,0.8594,synthetic_seed
AZ,2023,black,hisp,f,30-34,0.7041,synthetic_seed
AZ,2023,black,hisp,m,35-39,0.8971,synthetic_seed
AZ,2023,black,hisp,f,35-39,0.7136,synthetic_seed
AZ,2023,black,hisp,m,40-44,0.8437,synthetic_seed
AZ,2023,black,hisp,f,40-44,0.7227,synthetic_seed
AZ,2023,black,hisp,m,45-49,0.8499,synthetic_seed
AZ,2023,black,hisp,f,45-49,0.7382,synthetic_seed
AZ,2023,black,hisp,m,50-54,0.824,synthetic_seed
AZ,2023,black,hisp,f,50-54,0.716,synthetic_seed
AZ,2023,black,hisp,m,55-59,0.7589,synthetic_seed
AZ,2023,black,hisp,f,55-59,0.6366,synthetic_seed
AZ,2023,black,hisp,m,60-64,0.6016,synthetic_seed
AZ,2023,black,hisp,f,60-64,0.4871,synthetic_seed
AZ,2023,black,hisp,m,65-69,0.3684,synthetic_seed
AZ,2023,black,hisp,f,65-69,0.263,synthetic_seed
AZ,2023,black,hisp,m,70-74,0.2224,synthetic_seed
AZ,2023,black,hisp,f,70-74,0.1415,synthetic_seed
AZ,2023,black,hisp,m,75-79,0.1166,synthetic_seed
AZ,2023,black,hisp,f,75-79,0.0667,synthetic_seed
AZ,2023,black,hisp,m,80-84,0.0591,synthetic_seed
AZ,2023,black,hisp,f,80-84,0.0291,synthetic_seed
AZ,2023,black,hisp,m,85+,0.019,synthetic_seed
AZ,2023,black,hisp,f,85+,0.0098,synthetic_seed
AZ,2023,asian,non-hisp,m,0-4,0.0,synthetic_seed
AZ,2023,asian,non-hisp,f,0-4,0.0,synthetic_seed
AZ,2023,asian,non-hisp,m,5-9,0.0,synthetic_seed
AZ,2023,asian,non-hisp,f,5-9,0.0,synthetic_seed
AZ,2023,asian,non-hisp,m,10-14,0.0,synthetic_seed
AZ,2023,asian,non-hisp,f,10-14,0.0,synthetic_seed
AZ,2023,asian,non-hisp,m,15-19,0.3822,synthetic_seed
AZ,2023,asian,non-hisp,f,15-19,0.3287,synthetic_seed
AZ,2023,asian,non-hisp,m,20-24,0.7659,synthetic_seed
AZ,2023,asian,non-hisp,f,20-24,0.703,synthetic_seed
AZ,2023,asian,non-hisp,m,25-29,0.8867,synthetic_seed
AZ,2023,asian,non-hisp,f,25-29,0.7712,synthetic_seed
AZ,2023,asian,non-hisp,m,30-34,0.9448,synthetic_seed
AZ,2023,asian,non-hisp,f,30-34,0.7444,synthetic_seed
AZ,2023,asian,non-hisp,m,35-39,0.9385,synthetic_seed
AZ,2023,asian,non-hisp,f,35-39,0.7592,synthetic_seed
AZ,2023,asian,non-hisp,m,40-44,0.9308,synthetic_seed
AZ,2023,asian,non-hisp,f,40-44,0.7788,synthetic_seed
AZ,2023,asian,non-hisp,m,45-49,0.8566,synthetic_seed
AZ,2023,asian,non-hisp,f,45-49,0.7871,synthetic_seed
AZ,2023,asian,non-hisp,m,50-54,0.8493,synthetic_seed
AZ,2023,asian,non-hisp,f,50-54,0.7649,synthetic_seed
AZ,2023,asian,non-hisp,m,55-59,0.7484,synthetic_seed
AZ,2023,asian,non-hisp,f,55-59,0.6467,synthetic_seed
AZ,2023,asian,non-hisp,m,60-64,0.5912,synthetic_seed
AZ,2023,asian,non-hisp,f,60-64,0.5185,synthetic_seed
AZ,2023,asian,non-hisp,m,65-69,0.385,synthetic_seed
AZ,2023,asian,non-hisp,f,65-69,0.2827,synthetic_seed
AZ,2023,asian,non-hisp,m,70-74,0.2401,synthetic_seed
AZ,2023,asian,non-hisp,f,70-74,0.1531,synthetic_seed
AZ,2023,asian,non-hisp,m,75-79,0.1224,synthetic_seed
AZ,2023,asian,non-hisp,f,75-79,0.072,synthetic_seed
AZ,2023,asian,non-hisp,m,80-84,0.0613,synthetic_seed
AZ,2023,asian,non-hisp,f,80-84,0.031,synthetic_seed
AZ,2023,asian,non-hisp,m,85+,0.0199,synthetic_seed
AZ,2023,asian,non-hisp,f,85+,0.0102,synthetic_seed
AZ,2023,asian,hisp,m,0-4,0.0,synthetic_seed
AZ,2023,asian,hisp,f,0-4,0.0,synthetic_seed
AZ,2023,asian,hisp,m,5-9,0.0,synthetic_seed
AZ,2023,asian,hisp,f,5-9,0.0,synthetic_seed
AZ,2023,asian,hisp,m,10-14,0.0,synthetic_seed
AZ,2023,asian,hisp,f,10-14,0.0,synthetic_seed
AZ,2023,asian,hisp,m,15-19,0.3744,synthetic_seed
AZ,2023,asian,hisp,f,15-19,0.3266,synthetic_seed
AZ,2023,asian,hisp,m,20-24,0.7594,synthetic_seed
AZ,2023,asian,hisp,f,20-24,0.717,synthetic_seed
AZ,2023,asian,hisp,m,25-29,0.8871,synthetic_seed
AZ,2023,asian,hisp,f,25-29,0.7669,synthetic_seed
AZ,2023,asian,hisp,m,30-34,0.909,synthetic_seed
AZ,2023,asian,hisp,f,30-34,0.7624,synthetic_seed
AZ,2023,asian,hisp,m,35-39,0.9352,synthetic_seed
AZ,2023,asian,hisp,f,35-39,0.7807,synthetic_seed
AZ,2023,asian,hisp,m,40-44,0.9368,synthetic_seed
AZ,2023,asian,hisp,f,40-44,0.7878,synthetic_seed
AZ,2023,asian,hisp,m,45-49,0.8811,synthetic_seed
AZ,2023,asian,hisp,f,45-49,0.7839,synthetic_seed
AZ,2023,asian,hisp,m,50-54,0.8503,synthetic_seed
AZ,2023,asian,hisp,f,50-54,0.7701,synthetic_seed
AZ,2023,asian,hisp,m,55-59,0.7477,synthetic_seed
AZ,2023,asian,hisp,f,55-59,0.6691,synthetic_seed
AZ,2023,asian,hisp,m,60-64,0.5978,synthetic_seed
AZ,2023,asian,hisp,f,60-64,0.4907,synthetic_seed
AZ,2023,asian,hisp,m,65-69,0.3909,synthetic_seed
AZ,2023,asian,hisp,f,65-69,0.285,synthetic_seed
AZ,2023,asian,hisp,m,70-74,0.2342,synthetic_seed
AZ,2023,asian,hisp,f,70-74,0.1551,synthetic_seed
AZ,2023,asian,hisp,m,75-79,0.1219,synthetic_seed
AZ,2023,asian,hisp,f,75-79,0.0727,synthetic_seed
AZ,2023,asian,hisp,m,80-84,0.0609,synthetic_seed
AZ,2023,asian,hisp,f,80-84,0.0305,synthetic_seed
AZ,2023,asian,hisp,m,85+,0.0202,synthetic_seed
AZ,2023,asian,hisp,f,85+,0.0099,synthetic_seed
AZ,2023,other,non-hisp,m,0-4,0.0,synthetic_seed
AZ,2023,other,non-hisp,f,0-4,0.0,synthetic_seed
AZ,2023,other,non-hisp,m,5-9,0.0,synthetic_seed
AZ,2023,other,non-hisp,f,5-9,0.0,synthetic_seed
AZ,2023,other,non-hisp,m,10-14,0.0,synthetic_seed
AZ,2023,other,non-hisp,f,10-14,0.0,synthetic_seed
AZ,2023,other,non-hisp,m,15-19,0.3602,synthetic_seed
AZ,2023,other,non-hisp,f,15-19,0.3218,synthetic_seed
AZ,2023,other,non-hisp,m,20-24,0.7358,synthetic_seed
AZ,2023,other,non-hisp,f,20-24,0.6946,synthetic_seed
AZ,2023,other,non-hisp,m,25-29,0.8689,synthetic_seed
AZ,2023,other,non-hisp,f,25-29,0.7303,synthetic_seed
AZ,2023,other,non-hisp,m,30-34,0.9281,synthetic_seed
AZ,2023,other,non-hisp,f,30-34,0.7333,synthetic_seed
AZ,2023,other,non-hisp,m,35-39,0.9388,synthetic_seed
AZ,2023,other,non-hisp,f,35-39,0.7373,synthetic_seed
AZ,2023,other,non-hisp,m,40-44,0.8884,synthetic_seed
AZ,2023,other,non-hisp,f,40-44,0.7595,synthetic_seed
AZ,2023,other,non-hisp,m,45-49,0.8792,synthetic_seed
AZ,2023,other,non-hisp,f,45-49,0.7775,synthetic_seed
AZ,2023,other,non-hisp,m,50-54,0.8235,synthetic_seed
AZ,2023,other,non-hisp,f,50-54,0.7258,synthetic_seed
AZ,2023,other,non-hisp,m,55-59,0.7459,synthetic_seed
AZ,2023,other,non-hisp,f,55-59,0.6307,synthetic_seed
AZ,2023,other,non-hisp,m,60-64,0.5704,synthetic_seed
AZ,2023,other,non-hisp,f,60-64,0.485,synthetic_seed
AZ,2023,other,non-hisp,m,65-69,0.3751,synthetic_seed
AZ,2023,other,non-hisp,f,65-69,0.2881,synthetic_seed
AZ,2023,other,non-hisp,m,70-74,0.2246,synthetic_seed
AZ,2023,other,non-hisp,f,70-74,0.1487,synthetic_seed
AZ,2023,other,non-hisp,m,75-79,0.1155,synthetic_seed
AZ,2023,other,non-hisp,f,75-79,0.0712,synthetic_seed
AZ,2023,other,non-hisp,m,80-84,0.0612,synthetic_seed
AZ,2023,other,non-hisp,f,80-84,0.0305,synthetic_seed
AZ,2023,other,non-hisp,m,85+,0.02,synthetic_seed
AZ,2023,other,non-hisp,f,85+,0.01,synthetic_seed
AZ,2023,other,hisp,m,0-4,0.0,synthetic_seed
AZ,2023,other,hisp,f,0-4,0.0,synthetic_seed
AZ,2023,other,hisp,m,5-9,0.0,synthetic_seed
AZ,2023,other,hisp,f,5-9,0.0,synthetic_seed
AZ,2023,other,hisp,m,10-14,0.0,synthetic_seed
AZ,2023,other,hisp,f,10-14,0.0,synthetic_seed
AZ,2023,other,hisp,m,15-19,0.3598,synthetic_seed
AZ,2023,other,hisp,f,15-19,0.3103,synthetic_seed
AZ,2023,other,hisp,m,20-24,0.7393,synthetic_seed
AZ,2023,other,hisp,f,20-24,0.6899,synthetic_seed
AZ,2023,other,hisp,m,25-29,0.8668,synthetic_seed
AZ,2023,other,hisp,f,25-29,0.7392,synthetic_seed
AZ,2023,other,hisp,m,30-34,0.8769,synthetic_seed
AZ,2023,other,hisp,f,30-34,0.7136,synthetic_seed
AZ,2023,other,hisp,m,35-39,0.8848,synthetic_seed
AZ,2023,other,hisp,f,35-39,0.7027,synthetic_seed
AZ,2023,other,hisp,m,40-44,0.8983,synthetic_seed
AZ,2023,other,hisp,f,40-44,0.7803,synthetic_seed
AZ,2023,other,hisp,m,45-49,0.8601,synthetic_seed
AZ,2023,other,hisp,f,45-49,0.7644,synthetic_seed
AZ,2023,other,hisp,m,50-54,0.8431,synthetic_seed
AZ,2023,other,hisp,f,50-54,0.7465,synthetic_seed
AZ,2023,other,hisp,m,55-59,0.761,synthetic_seed
AZ,2023,other,hisp,f,55-59,0.6433,synthetic_seed
AZ,2023,other,hisp,m,60-64,0.5929,synthetic_seed
AZ,2023,other,hisp,f,60-64,0.4886,synthetic_seed
AZ,2023,other,hisp,m,65-69,0.3682,synthetic_seed
AZ,2023,other,hisp,f,65-69,0.2861,synthetic_seed
AZ,2023,other,hisp,m,70-74,0.2271,synthetic_seed
AZ,2023,other,hisp,f,70-74,0.1515,synthetic_seed
AZ,2023,other,hisp,m,75-79,0.1226,synthetic_seed
AZ,2023,other,hisp,f,75-79,0.0723,synthetic_seed
AZ,2023,other,hisp,m,80-84,0.0589,synthetic_seed
AZ,2023,other,hisp,f,80-84,0.0303,synthetic_seed
AZ,2023,other,hisp,m,85+,0.0198,synthetic_seed
AZ,2023,other,hisp,f,85+,0.01,synthetic_seed
