state_code,year,race,origin,sex,age_group,population,is_projection
MS,2018,white,non-hisp,m,30-34,58950,0
MS,2018,white,non-hisp,f,30-34,58950,0
MS,2018,white,non-hisp,m,35-39,57265,0
MS,2018,white,non-hisp,f,35-39,57265,0
MS,2018,white,non-hisp,m,40-44,53055,0
MS,2018,white,non-hisp,f,40-44,53055,0
MS,2018,white,non-hisp,m,45-49,50528,0
MS,2018,white,non-hisp,f,45-49,50528,0
MS,2018,white,non-hisp,m,50-54,53897,0
MS,2018,white,non-hisp,f,50-54,53897,0
MS,2018,white,non-hisp,m,55-59,56423,0
MS,2018,white,non-hisp,f,55-59,56423,0
MS,2018,white,non-hisp,m,60-64,53897,0
MS,2018,white,non-hisp,f,60-64,53897,0
MS,2018,white,non-hisp,m,65-69,45475,0
MS,2018,white,non-hisp,f,65-69,45475,0
MS,2018,white,non-hisp,m,70-74,37896,0
MS,2018,white,non-hisp,f,70-74,37896,0
MS,2018,white,non-hisp,m,75-79,26948,0
MS,2018,white,non-hisp,f,75-79,26948,0
MS,2018,white,non-hisp,m,80-84,13474,0
MS,2018,white,non-hisp,f,80-84,20211,0
MS,2018,white,non-hisp,m,85+,14148,0
MS,2018,white,non-hisp,f,85+,21222,0
MS,2018,black,non-hisp,m,0-4,32780,0
MS,2018,black,non-hisp,f,0-4,32780,0
MS,2018,black,non-hisp,m,5-9,33911,0
MS,2018,black,non-hisp,f,5-9,33911,0
MS,2018,black,non-hisp,m,10-14,36171,0
MS,2018,black,non-hisp,f,10-14,36171,0
MS,2018,black,non-hisp,m,15-19,36171,0
MS,2018,black,non-hisp,f,15-19,36171,0
MS,2018,black,non-hisp,m,20-24,37302,0
MS,2018,black,non-hisp,f,20-24,37302,0
MS,2018,black,non-hisp,m,25-29,39562,0
MS,2018,black,non-hisp,f,25-29,39562,0
MS,2018,black,non-hisp,m,30-34,39562,0
MS,2018,black,non-hisp,f,30-34,39562,0
MS,2018,black,non-hisp,m,35-39,38432,0
MS,2018,black,non-hisp,f,35-39,38432,0
MS,2018,black,non-hisp,m,40-44,35606,0
MS,2018,black,non-hisp,f,40-44,35606,0
MS,2018,black,non-hisp,m,45-49,33911,0
MS,2018,black,non-hisp,f,45-49,33911,0
MS,2018,black,non-hisp,m,50-54,36171,0
MS,2018,black,non-hisp,f,50-54,36171,0
MS,2018,black,non-hisp,m,55-59,37867,0
MS,2018,black,non-hisp,f,55-59,37867,0
MS,2018,black,non-hisp,m,60-64,36171,0
MS,2018,black,non-hisp,f,60-64,36171,0
MS,2018,black,non-hisp,m,65-69,30520,0
MS,2018,black,non-hisp,f,65-69,30520,0
MS,2018,black,non-hisp,m,70-74,25433,0
MS,2018,black,non-hisp,f,70-74,25433,0
MS,2018,black,non-hisp,m,75-79,18086,0
MS,2018,black,non-hisp,f,75-79,18086,0
MS,2018,black,non-hisp,m,80-84,9043,0
MS,2018,black,non-hisp,f,80-84,13564,0
MS,2018,black,non-hisp,m,85+,9495,0
MS,2018,black,non-hisp,f,85+,14242,0
MS,2018,asian,non-hisp,m,0-4,749,0
MS,2018,asian,non-hisp,f,0-4,749,0
MS,2018,asian,non-hisp,m,5-9,775,0
MS,2018,asian,non-hisp,f,5-9,775,0
MS,2018,asian,non-hisp,m,10-14,826,0
MS,2018,asian,non-hisp,f,10-14,826,0
MS,2018,asian,non-hisp,m,15-19,826,0
MS,2018,asian,non-hisp,f,15-19,826,0
MS,2018,asian,non-hisp,m,20-24,852,0
MS,2018,asian,non-hisp,f,20-24,852,0
MS,2018,asian,non-hisp,m,25-29,904,0
MS,2018,asian,non-hisp,f,25-29,904,0
MS,2018,asian,non-hisp,m,30-34,904,0
MS,2018,asian,non-hisp,f,30-34,904,0
MS,2018,asian,non-hisp,m,35-39,878,0
MS,2018,asian,non-hisp,f,35-39,878,0
MS,2018,asian,non-hisp,m,40-44,813,0
MS,2018,asian,non-hisp,f,40-44,813,0
MS,2018,asian,non-hisp,m,45-49,775,0
MS,2018,asian,non-hisp,f,45-49,775,0
MS,2018,asian,non-hisp,m,50-54,826,0
MS,2018,asian,non-hisp,f,50-54,826,0
MS,2018,asian,non-hisp,m,55-59,865,0
MS,2018,asian,non-hisp,f,55-59,865,0
MS,2018,asian,non-hisp,m,60-64,826,0
MS,2018,asian,non-hisp,f,60-64,826,0
MS,2018,asian,non-hisp,m,65-69,697,0
MS,2018,asian,non-hisp,f,65-69,697,0
MS,2018,asian,non-hisp,m,70-74,581,0
MS,2018,asian,non-hisp,f,70-74,581,0
MS,2018,asian,non-hisp,m,75-79,413,0
MS,2018,asian,non-hisp,f,75-79,413,0
MS,2018,asian,non-hisp,m,80-84,207,0
MS,2018,asian,non-hisp,f,80-84,310,0
MS,2018,asian,non-hisp,m,85+,217,0
MS,2018,asian,non-hisp,f,85+,325,0
MS,2018,other,non-hisp,m,0-4,1710,0
MS,2018,other,non-hisp,f,0-4,1710,0
MS,2018,other,non-hisp,m,5-9,1769,0
MS,2018,other,non-hisp,f,5-9,1769,0
MS,2018,other,non-hisp,m,10-14,1887,0
MS,2018,other,non-hisp,f,10-14,1887,0
MS,2018,other,non-hisp,m,15-19,1887,0
MS,2018,other,non-hisp,f,15-19,1887,0
MS,2018,other,non-hisp,m,20-24,1946,0
MS,2018,other,non-hisp,f,20-24,1946,0
MS,2018,other,non-hisp,m,25-29,2063,0
MS,2018,other,non-hisp,f,25-29,2063,0
MS,2018,other,non-hisp,m,30-34,2063,0
MS,2018,other,non-hisp,f,30-34,2063,0
MS,2018,other,non-hisp,m,35-39,2005,0
MS,2018,other,non-hisp,f,35-39,2005,0
MS,2018,other,non-hisp,m,40-44,1857,0
MS,2018,other,non-hisp,f,40-44,1857,0
MS,2018,other,non-hisp,m,45-49,1769,0
MS,2018,other,non-hisp,f,45-49,1769,0
MS,2018,other,non-hisp,m,50-54,1887,0
MS,2018,other,non-hisp,f,50-54,1887,0
MS,2018,other,non-hisp,m,55-59,1975,0
MS,2018,other,non-hisp,f,55-59,1975,0
MS,2018,other,non-hisp,m,60-64,1887,0
MS,2018,other,non-hisp,f,60-64,1887,0
MS,2018,other,non-hisp,m,65-69,1592,0
MS,2018,other,non-hisp,f,65-69,1592,0
MS,2018,other,non-hisp,m,70-74,1327,0
MS,2018,other,non-hisp,f,70-74,1327,0
MS,2018,other,non-hisp,m,75-79,943,0
MS,2018,other,non-hisp,f,75-79,943,0
MS,2018,other,non-hisp,m,80-84,472,0
MS,2018,other,non-hisp,f,80-84,707,0
MS,2018,other,non-hisp,m,85+,495,0
MS,2018,other,non-hisp,f,85+,743,0
MS,2018,white,hisp,m,0-4,1484,0
MS,2018,white,hisp,f,0-4,1484,0
MS,2018,white,hisp,m,5-9,1535,0
MS,2018,white,hisp,f,5-9,1535,0
MS,2018,white,hisp,m,10-14,1638,0
MS,2018,white,hisp,f,10-14,1638,0
MS,2018,white,hisp,m,15-19,1638,0
MS,2018,white,hisp,f,15-19,1638,0
MS,2018,white,hisp,m,20-24,1689,0
MS,2018,white,hisp,f,20-24,1689,0
MS,2018,white,hisp,m,25-29,1791,0
MS,2018,white,hisp,f,25-29,1791,0
MS,2018,white,hisp,m,30-34,1791,0
MS,2018,white,hisp,f,30-34,1791,0
MS,2018,white,hisp,m,35-39,1740,0
MS,2018,white,hisp,f,35-39,1740,0
MS,2018,white,hisp,m,40-44,1612,0
MS,2018,white,hisp,f,40-44,1612,0
MS,2018,white,hisp,m,45-49,1535,0
MS,2018,white,hisp,f,45-49,1535,0
MS,2018,white,hisp,m,50-54,1638,0
MS,2018,white,hisp,f,50-54,1638,0
MS,2018,white,hisp,m,55-59,1714,0
MS,2018,white,hisp,f,55-59,1714,0
MS,2018,white,hisp,m,60-64,1638,0
MS,2018,white,hisp,f,60-64,1638,0
MS,2018,white,hisp,m,65-69,1382,0
MS,2018,white,hisp,f,65-69,1382,0
MS,2018,white,hisp,m,70-74,1152,0
MS,2018,white,hisp,f,70-74,1152,0
MS,2018,white,hisp,m,75-79,819,0
MS,2018,white,hisp,f,75-79,819,0
MS,2018,white,hisp,m,80-84,409,0
MS,2018,white,hisp,f,80-84,614,0
MS,2018,white,hisp,m,85+,430,0
MS,2018,white,hisp,f,85+,645,0
MS,2018,black,hisp,m,0-4,152,0
MS,2018,black,hisp,f,0-4,152,0
MS,2018,black,hisp,m,5-9,157,0
MS,2018,black,hisp,f,5-9,157,0
MS,2018,black,hisp,m,10-14,168,0
MS,2018,black,hisp,f,10-14,168,0
MS,2018,black,hisp,m,15-19,168,0
MS,2018,black,hisp,f,15-19,168,0
MS,2018,black,hisp,m,20-24,173,0
MS,2018,black,hisp,f,20-24,173,0
MS,2018,black,hisp,m,25-29,184,0
MS,2018,black,hisp,f,25-29,184,0
MS,2018,black,hisp,m,30-34,184,0
MS,2018,black,hisp,f,30-34,184,0
MS,2018,black,hisp,m,35-39,178,0
MS,2018,black,hisp,f,35-39,178,0
MS,2018,black,hisp,m,40-44,165,0
MS,2018,black,hisp,f,40-44,165,0
MS,2018,black,hisp,m,45-49,157,0
MS,2018,black,hisp,f,45-49,157,0
MS,2018,black,hisp,m,50-54,168,0
MS,2018,black,hisp,f,50-54,168,0
MS,2018,black,hisp,m,55-59,176,0
MS,2018,black,hisp,f,55-59,176,0
MS,2018,black,hisp,m,60-64,168,0
MS,2018,black,hisp,f,60-64,168,0
MS,2018,black,hisp,m,65-69,142,0
MS,2018,black,hisp,f,65-69,142,0
MS,2018,black,hisp,m,70-74,118,0
MS,2018,black,hisp,f,70-74,118,0
MS,2018,black,hisp,m,75-79,84,0
MS,2018,black,hisp,f,75-79,84,0
MS,2018,black,hisp,m,80-84,42,0
MS,2018,black,hisp,f,80-84,63,0
MS,2018,black,hisp,m,85+,44,0
MS,2018,black,hisp,f,85+,66,0
MS,2018,asian,hisp,m,0-4,9,0
MS,2018,asian,hisp,f,0-4,9,0
MS,2018,asian,hisp,m,5-9,10,0
MS,2018,asian,hisp,f,5-9,10,0
MS,2018,asian,hisp,m,10-14,10,0
MS,2018,asian,hisp,f,10-14,10,0
MS,2018,asian,hisp,m,15-19,10,0
MS,2018,asian,hisp,f,15-19,10,0
MS,2018,asian,hisp,m,20-24,11,0
MS,2018,asian,hisp,f,20-24,11,0
MS,2018,asian,hisp,m,25-29,11,0
MS,2018,asian,hisp,f,25-29,11,0
MS,2018,asian,hisp,m,30-34,11,0
MS,2018,asian,hisp,f,30-34,11,0
MS,2018,asian,hisp,m,35-39,11,0
MS,2018,asian,hisp,f,35-39,11,0
MS,2018,asian,hisp,m,40-44,10,0
MS,2018,asian,hisp,f,40-44,10,0
MS,2018,asian,hisp,m,45-49,10,0
MS,2018,asian,hisp,f,45-49,10,0
MS,2018,asian,hisp,m,50-54,10,0
MS,2018,asian,hisp,f,50-54,10,0
MS,2018,asian,hisp,m,55-59,11,0
MS,2018,asian,hisp,f,55-59,11,0
MS,2018,asian,hisp,m,60-64,10,0
MS,2018,asian,hisp,f,60-64,10,0
MS,2018,asian,hisp,m,65-69,9,0
MS,2018,asian,hisp,f,65-69,9,0
MS,2018,asian,hisp,m,70-74,7,0
MS,2018,asian,hisp,f,70-74,7,0
MS,2018,asian,hisp,m,75-79,5,0
MS,2018,asian,hisp,f,75-79,5,0
MS,2018,asian,hisp,m,80-84,3,0
MS,2018,asian,hisp,f,80-84,4,0
MS,2018,asian,hisp,m,85+,3,0
MS,2018,asian,hisp,f,85+,4,0
MS,2018,other,hisp,m,0-4,881,0
MS,2018,other,hisp,f,0-4,881,0
MS,2018,other,hisp,m,5-9,911,0
MS,2018,other,hisp,f,5-9,911,0
MS,2018,other,hisp,m,10-14,972,0
MS,2018,other,hisp,f,10-14,972,0
MS,2018,other,hisp,m,15-19,972,0
MS,2018,other,hisp,f,15-19,972,0
MS,2018,other,hisp,m,20-24,1002,0
MS,2018,other,hisp,f,20-24,1002,0
MS,2018,other,hisp,m,25-29,1063,0
MS,2018,other,hisp,f,25-29,1063,0
MS,2018,other,hisp,m,30-34,1063,0
MS,2018,other,hisp,f,30-34,1063,0
MS,2018,other,hisp,m,35-39,1033,0
MS,2018,other,hisp,f,35-39,1033,0
MS,2018,other,hisp,m,40-44,957,0
MS,2018,other,hisp,f,40-44,957,0
MS,2018,other,hisp,m,45-49,911,0
MS,2018,other,hisp,f,45-49,911,0
MS,2018,other,hisp,m,50-54,972,0
MS,2018,other,hisp,f,50-54,972,0
MS,2018,other,hisp,m,55-59,1018,0
MS,2018,other,hisp,f,55-59,1018,0
MS,2018,other,hisp,m,60-64,972,0
MS,2018,other,hisp,f,60-64,972,0
MS,2018,other,hisp,m,65-69,820,0
MS,2018,other,hisp,f,65-69,820,0
MS,2018,other,hisp,m,70-74,684,0
MS,2018,other,hisp,f,70-74,684,0
MS,2018,other,hisp,m,75-79,486,0
MS,2018,other,hisp,f,75-79,486,0
MS,2018,other,hisp,m,80-84,243,0
MS,2018,other,hisp,f,80-84,365,0
MS,2018,other,hisp,m,85+,255,0
MS,2018,other,hisp,f,85+,383,0
MO,2018,white,non-hisp,m,0-4,140858,0
MO,2018,white,non-hisp,f,0-4,140858,0
MO,2018,white,non-hisp,m,5-9,145715,0
MO,2018,white,non-hisp,f,5-9,145715,0
MO,2018,white,non-hisp,m,10-14,155430,0
MO,2018,white,non-hisp,f,10-14,155430,0
MO,2018,white,non-hisp,m,15-19,155430,0
MO,2018,white,non-hisp,f,15-19,155430,0
MO,2018,white,non-hisp,m,20-24,160287,0
MO,2018,white,non-hisp,f,20-24,160287,0
MO,2018,white,non-hisp,m,25-29,170001,0
MO,2018,white,non-hisp,f,25-29,170001,0
MO,2018,white,non-hisp,m,30-34,170001,0
MO,2018,white,non-hisp,f,30-34,170001,0
MO,2018,white,non-hisp,m,35-39,165144,0
MO,2018,white,non-hisp,f,35-39,165144,0
MO,2018,white,non-hisp,m,40-44,153001,0
MO,2018,white,non-hisp,f,40-44,153001,0
MO,2018,white,non-hisp,m,45-49,145715,0
MO,2018,white,non-hisp,f,45-49,145715,0
MO,2018,white,non-hisp,m,50-54,155430,0
MO,2018,white,non-hisp,f,50-54,155430,0
MO,2018,white,non-hisp,m,55-59,162715,0
MO,2018,white,non-hisp,f,55-59,162715,0
MO,2018,white,non-hisp,m,60-64,155430,0
MO,2018,white,non-hisp,f,60-64,155430,0
MO,2018,white,non-hisp,m,65-69,131144,0
MO,2018,white,non-hisp,f,65-69,131144,0
MO,2018,white,non-hisp,m,70-74,109286,0
MO,2018,white,non-hisp,f,70-74,109286,0
MO,2018,white,non-hisp,m,75-79,77715,0
MO,2018,white,non-hisp,f,75-79,77715,0
MO,2018,white,non-hisp,m,80-84,38857,0
MO,2018,white,non-hisp,f,80-84,58286,0
MO,2018,white,non-hisp,m,85+,40800,0
MO,2018,white,non-hisp,f,85+,61200,0
MO,2018,black,non-hisp,m,0-4,20261,0
MO,2018,black,non-hisp,f,0-4,20261,0
MO,2018,black,non-hisp,m,5-9,20959,0
MO,2018,black,non-hisp,f,5-9,20959,0
MO,2018,black,non-hisp,m,10-14,22357,0
MO,2018,black,non-hisp,f,10-14,22357,0
MO,2018,black,non-hisp,m,15-19,22357,0
MO,2018,black,non-hisp,f,15-19,22357,0
MO,2018,black,non-hisp,m,20-24,23055,0
MO,2018,black,non-hisp,f,20-24,23055,0
MO,2018,black,non-hisp,m,25-29,24452,0
MO,2018,black,non-hisp,f,25-29,24452,0
MO,2018,black,non-hisp,m,30-34,24452,0
MO,2018,black,non-hisp,f,30-34,24452,0
MO,2018,black,non-hisp,m,35-39,23754,0
MO,2018,black,non-hisp,f,35-39,23754,0
MO,2018,black,non-hisp,m,40-44,22007,0
MO,2018,black,non-hisp,f,40-44,22007,0
MO,2018,black,non-hisp,m,45-49,20959,0
MO,2018,black,non-hisp,f,45-49,20959,0
MO,2018,black,non-hisp,m,50-54,22357,0
MO,2018,black,non-hisp,f,50-54,22357,0
MO,2018,black,non-hisp,m,55-59,23404,0
MO,2018,black,non-hisp,f,55-59,23404,0
MO,2018,black,non-hisp,m,60-64,22357,0
MO,2018,black,non-hisp,f,60-64,22357,0
MO,2018,black,non-hisp,m,65-69,18863,0
MO,2018,black,non-hisp,f,65-69,18863,0
MO,2018,black,non-hisp,m,70-74,15719,0
MO,2018,black,non-hisp,f,70-74,15719,0
MO,2018,black,non-hisp,m,75-79,11178,0
MO,2018,black,non-hisp,f,75-79,11178,0
MO,2018,black,non-hisp,m,80-84,5589,0
MO,2018,black,non-hisp,f,80-84,8384,0
MO,2018,black,non-hisp,m,85+,5869,0
MO,2018,black,non-hisp,f,85+,8803,0
MO,2018,asian,non-hisp,m,0-4,3493,0
MO,2018,asian,non-hisp,f,0-4,3493,0
MO,2018,asian,non-hisp,m,5-9,3613,0
MO,2018,asian,non-hisp,f,5-9,3613,0
MO,2018,asian,non-hisp,m,10-14,3854,0
MO,2018,asian,non-hisp,f,10-14,3854,0
MO,2018,asian,non-hisp,m,15-19,3854,0
MO,2018,asian,non-hisp,f,15-19,3854,0
MO,2018,asian,non-hisp,m,20-24,3975,0
MO,2018,asian,non-hisp,f,20-24,3975,0
MO,2018,asian,non-hisp,m,25-29,4215,0
MO,2018,asian,non-hisp,f,25-29,4215,0
MO,2018,asian,non-hisp,m,30-34,4215,0
MO,2018,asian,non-hisp,f,30-34,4215,0
MO,2018,asian,non-hisp,m,35-39,4095,0
MO,2018,asian,non-hisp,f,35-39,4095,0
MO,2018,asian,non-hisp,m,40-44,3794,0
MO,2018,asian,non-hisp,f,40-44,3794,0
MO,2018,asian,non-hisp,m,45-49,3613,0
MO,2018,asian,non-hisp,f,45-49,3613,0
MO,2018,asian,non-hisp,m,50-54,3854,0
MO,2018,asian,non-hisp,f,50-54,3854,0
MO,2018,asian,non-hisp,m,55-59,4035,0
MO,2018,asian,non-hisp,f,55-59,4035,0
MO,2018,asian,non-hisp,m,60-64,3854,0
MO,2018,asian,non-hisp,f,60-64,3854,0
MO,2018,asian,non-hisp,m,65-69,3252,0
MO,2018,asian,non-hisp,f,65-69,3252,0
MO,2018,asian,non-hisp,m,70-74,2710,0
MO,2018,asian,non-hisp,f,70-74,2710,0
MO,2018,asian,non-hisp,m,75-79,1927,0
MO,2018,asian,non-hisp,f,75-79,1927,0
MO,2018,asian,non-hisp,m,80-84,964,0
MO,2018,asian,non-hisp,f,80-84,1445,0
MO,2018,asian,non-hisp,m,85+,1012,0
MO,2018,asian,non-hisp,f,85+,1518,0
MO,2018,other,non-hisp,m,0-4,5705,0
MO,2018,other,non-hisp,f,0-4,5705,0
MO,2018,other,non-hisp,m,5-9,5902,0
MO,2018,other,non-hisp,f,5-9,5902,0
MO,2018,other,non-hisp,m,10-14,6295,0
MO,2018,other,non-hisp,f,10-14,6295,0
MO,2018,other,non-hisp,m,15-19,6295,0
MO,2018,other,non-hisp,f,15-19,6295,0
MO,2018,other,non-hisp,m,20-24,6492,0
MO,2018,other,non-hisp,f,20-24,6492,0
MO,2018,other,non-hisp,m,25-29,6885,0
MO,2018,other,non-hisp,f,25-29,6885,0
MO,2018,other,non-hisp,m,30-34,6885,0
MO,2018,other,non-hisp,f,30-34,6885,0
MO,2018,other,non-hisp,m,35-39,6689,0
MO,2018,other,non-hisp,f,35-39,6689,0
MO,2018,other,non-hisp,m,40-44,6197,0
MO,2018,other,non-hisp,f,40-44,6197,0
MO,2018,other,non-hisp,m,45-49,5902,0
MO,2018,other,non-hisp,f,45-49,5902,0
MO,2018,other,non-hisp,m,50-54,6295,0
MO,2018,other,non-hisp,f,50-54,6295,0
MO,2018,other,non-hisp,m,55-59,6590,0
MO,2018,other,non-hisp,f,55-59,6590,0
MO,2018,other,non-hisp,m,60-64,6295,0
MO,2018,other,non-hisp,f,60-64,6295,0
MO,2018,other,non-hisp,m,65-69,5312,0
MO,2018,other,non-hisp,f,65-69,5312,0
MO,2018,other,non-hisp,m,70-74,4426,0
MO,2018,other,non-hisp,f,70-74,4426,0
MO,2018,other,non-hisp,m,75-79,3148,0
MO,2018,other,non-hisp,f,75-79,3148,0
MO,2018,other,non-hisp,m,80-84,1574,0
MO,2018,other,non-hisp,f,80-84,2361,0
MO,2018,other,non-hisp,m,85+,1652,0
MO,2018,other,non-hisp,f,85+,2479,0
MO,2018,white,hisp,m,0-4,5163,0
MO,2018,white,hisp,f,0-4,5163,0
MO,2018,white,hisp,m,5-9,5341,0
MO,2018,white,hisp,f,5-9,5341,0
MO,2018,white,hisp,m,10-14,5697,0
MO,2018,white,hisp,f,10-14,5697,0
MO,2018,white,hisp,m,15-19,5697,0
MO,2018,white,hisp,f,15-19,5697,0
MO,2018,white,hisp,m,20-24,5875,0
MO,2018,white,hisp,f,20-24,5875,0
MO,2018,white,hisp,m,25-29,6231,0
MO,2018,white,hisp,f,25-29,6231,0
MO,2018,white,hisp,m,30-34,6231,0
MO,2018,white,hisp,f,30-34,6231,0
MO,2018,white,hisp,m,35-39,6053,0
MO,2018,white,hisp,f,35-39,6053,0
MO,2018,white,hisp,m,40-44,5608,0
MO,2018,white,hisp,f,40-44,5608,0
MO,2018,white,hisp,m,45-49,5341,0
MO,2018,white,hisp,f,45-49,5341,0
MO,2018,white,hisp,m,50-54,5697,0
MO,2018,white,hisp,f,50-54,5697,0
MO,2018,white,hisp,m,55-59,5964,0
MO,2018,white,hisp,f,55-59,5964,0
MO,2018,white,hisp,m,60-64,5697,0
MO,2018,white,hisp,f,60-64,5697,0
MO,2018,white,hisp,m,65-69,4807,0
MO,2018,white,hisp,f,65-69,4807,0
MO,2018,white,hisp,m,70-74,4006,0
MO,2018,white,hisp,f,70-74,4006,0
MO,2018,white,hisp,m,75-79,2848,0
MO,2018,white,hisp,f,75-79,2848,0
MO,2018,white,hisp,m,80-84,1424,0
MO,2018,white,hisp,f,80-84,2136,0
MO,2018,white,hisp,m,85+,1495,0
MO,2018,white,hisp,f,85+,2243,0
MO,2018,black,hisp,m,0-4,165,0
MO,2018,black,hisp,f,0-4,165,0
MO,2018,black,hisp,m,5-9,171,0
MO,2018,black,hisp,f,5-9,171,0
MO,2018,black,hisp,m,10-14,182,0
MO,2018,black,hisp,f,10-14,182,0
MO,2018,black,hisp,m,15-19,182,0
MO,2018,black,hisp,f,15-19,182,0
MO,2018,black,hisp,m,20-24,188,0
MO,2018,black,hisp,f,20-24,188,0
MO,2018,black,hisp,m,25-29,199,0
MO,2018,black,hisp,f,25-29,199,0
MO,2018,black,hisp,m,30-34,199,0
MO,2018,black,hisp,f,30-34,199,0
MO,2018,black,hisp,m,35-39,193,0
MO,2018,black,hisp,f,35-39,193,0
MO,2018,black,hisp,m,40-44,179,0
MO,2018,black,hisp,f,40-44,179,0
MO,2018,black,hisp,m,45-49,171,0
MO,2018,black,hisp,f,45-49,171,0
MO,2018,black,hisp,m,50-54,182,0
MO,2018,black,hisp,f,50-54,182,0
MO,2018,black,hisp,m,55-59,190,0
MO,2018,black,hisp,f,55-59,190,0
MO,2018,black,hisp,m,60-64,182,0
MO,2018,black,hisp,f,60-64,182,0
MO,2018,black,hisp,m,65-69,154,0
MO,2018,black,hisp,f,65-69,154,0
MO,2018,black,hisp,m,70-74,128,0
MO,2018,black,hisp,f,70-74,128,0
MO,2018,black,hisp,m,75-79,91,0
MO,2018,black,hisp,f,75-79,91,0
MO,2018,black,hisp,m,80-84,45,0
MO,2018,black,hisp,f,80-84,68,0
MO,2018,black,hisp,m,85+,48,0
MO,2018,black,hisp,f,85+,72,0
MO,2018,asian,hisp,m,0-4,28,0
MO,2018,asian,hisp,f,0-4,28,0
MO,2018,asian,hisp,m,5-9,29,0
MO,2018,asian,hisp,f,5-9,29,0
MO,2018,asian,hisp,m,10-14,31,0
MO,2018,asian,hisp,f,10-14,31,0
MO,2018,asian,hisp,m,15-19,31,0
MO,2018,asian,hisp,f,15-19,31,0
MO,2018,asian,hisp,m,20-24,32,0
MO,2018,asian,hisp,f,20-24,32,0
MO,2018,asian,hisp,m,25-29,34,0
MO,2018,asian,hisp,f,25-29,34,0
MO,2018,asian,hisp,m,30-34,34,0
MO,2018,asian,hisp,f,30-34,34,0
MO,2018,asian,hisp,m,35-39,33,0
MO,2018,asian,hisp,f,35-39,33,0
MO,2018,asian,hisp,m,40-44,31,0
MO,2018,asian,hisp,f,40-44,31,0
MO,2018,asian,hisp,m,45-49,29,0
MO,2018,asian,hisp,f,45-49,29,0
MO,2018,asian,hisp,m,50-54,31,0
MO,2018,asian,hisp,f,50-54,31,0
MO,2018,asian,hisp,m,55-59,33,0
MO,2018,asian,hisp,f,55-59,33,0
MO,2018,asian,hisp,m,60-64,31,0
MO,2018,asian,hisp,f,60-64,31,0
MO,2018,asian,hisp,m,65-69,26,0
MO,2018,asian,hisp,f,65-69,26,0
MO,2018,asian,hisp,m,70-74,22,0
MO,2018,asian,hisp,f,70-74,22,0
MO,2018,asian,hisp,m,75-79,16,0
MO,2018,asian,hisp,f,75-79,16,0
MO,2018,asian,hisp,m,80-84,8,0
MO,2018,asian,hisp,f,80-84,12,0
MO,2018,asian,hisp,m,85+,8,0
MO,2018,asian,hisp,f,85+,12,0
MO,2018,other,hisp,m,0-4,1995,0
MO,2018,other,hisp,f,0-4,1995,0
MO,2018,other,hisp,m,5-9,2064,0
MO,2018,other,hisp,f,5-9,2064,0
MO,2018,other,hisp,m,10-14,2201,0
MO,2018,other,hisp,f,10-14,2201,0
MO,2018,other,hisp,m,15-19,2201,0
MO,2018,other,hisp,f,15-19,2201,0
MO,2018,other,hisp,m,20-24,2270,0
MO,2018,other,hisp,f,20-24,2270,0
MO,2018,other,hisp,m,25-29,2408,0
MO,2018,other,hisp,f,25-29,2408,0
MO,2018,other,hisp,m,30-34,2408,0
MO,2018,other,hisp,f,30-34,2408,0
MO,2018,other,hisp,m,35-39,2339,0
MO,2018,other,hisp,f,35-39,2339,0
MO,2018,other,hisp,m,40-44,2167,0
MO,2018,other,hisp,f,40-44,2167,0
MO,2018,other,hisp,m,45-49,2064,0
MO,2018,other,hisp,f,45-49,2064,0
MO,2018,other,hisp,m,50-54,2201,0
MO,2018,other,hisp,f,50-54,2201,0
MO,2018,other,hisp,m,55-59,2304,0
MO,2018,other,hisp,f,55-59,2304,0
MO,2018,other,hisp,m,60-64,2201,0
MO,2018,other,hisp,f,60-64,2201,0
MO,2018,other,hisp,m,65-69,1857,0
MO,2018,other,hisp,f,65-69,1857,0
MO,2018,other,hisp,m,70-74,1548,0
MO,2018,other,hisp,f,70-74,1548,0
MO,2018,other,hisp,m,75-79,1101,0
MO,2018,other,hisp,f,75-79,1101,0
MO,2018,other,hisp,m,80-84,550,0
MO,2018,other,hisp,f,80-84,825,0
MO,2018,other,hisp,m,85+,578,0
MO,2018,other,hisp,f,85+,867,0
MT,2018,white,non-hisp,m,0-4,26454,0
MT,2018,white,non-hisp,f,0-4,26454,0
MT,2018,white,non-hisp,m,5-9,27366,0
MT,2018,white,non-hisp,f,5-9,27366,0
MT,2018,white,non-hisp,m,10-14,29190,0
MT,2018,white,non-hisp,f,10-14,29190,0
MT,2018,white,non-hisp,m,15-19,29190,0
MT,2018,white,non-hisp,f,15-19,29190,0
MT,2018,white,non-hisp,m,20-24,30103,0
MT,2018,white,non-hisp,f,20-24,30103,0
MT,2018,white,non-hisp,m,25-29,31927,0
MT,2018,white,non-hisp,f,25-29,31927,0
MT,2018,white,non-hisp,m,30-34,31927,0
MT,2018,white,non-hisp,f,30-34,31927,0
MT,2018,white,non-hisp,m,35-39,31015,0
MT,2018,white,non-hisp,f,35-39,31015,0
MT,2018,white,non-hisp,m,40-44,28734,0
MT,2018,white,non-hisp,f,40-44,28734,0
MT,2018,white,non-hisp,m,45-49,27366,0
MT,2018,white,non-hisp,f,45-49,27366,0
MT,2018,white,non-hisp,m,50-54,29190,0
MT,2018,white,non-hisp,f,50-54,29190,0
