state_code,year,race,origin,sex,age_group,net_migration,migration_rate,source
AK,2023,black,hisp,f,30-34,,0.00399,synthetic_seed
AK,2023,black,hisp,f,35-39,,0.00313,synthetic_seed
AK,2023,black,hisp,f,40-44,,0.00429,synthetic_seed
AK,2023,black,hisp,f,45-49,,0.00208,synthetic_seed
AK,2023,black,hisp,f,50-54,,0.00187,synthetic_seed
AK,2023,black,hisp,f,55-59,,0.00066,synthetic_seed
AK,2023,black,hisp,f,60-64,,0.00077,synthetic_seed
AK,2023,black,hisp,f,65-69,,0.00088,synthetic_seed
AK,2023,black,hisp,f,70-74,,0.00078,synthetic_seed
AK,2023,black,hisp,f,75-79,,0.00052,synthetic_seed
AK,2023,black,hisp,f,80-84,,0.00086,synthetic_seed
AK,2023,black,hisp,f,85+,,0.00094,synthetic_seed
AK,2023,asian,non-hisp,m,0-4,,0.00106,synthetic_seed
AK,2023,asian,non-hisp,m,5-9,,0.00085,synthetic_seed
AK,2023,asian,non-hisp,m,10-14,,0.00068,synthetic_seed
AK,2023,asian,non-hisp,m,15-19,,0.00207,synthetic_seed
AK,2023,asian,non-hisp,m,20-24,,0.00371,synthetic_seed
AK,2023,asian,non-hisp,m,25-29,,0.00396,synthetic_seed
AK,2023,asian,non-hisp,m,30-34,,0.00452,synthetic_seed
AK,2023,asian,non-hisp,m,35-39,,0.00531,synthetic_seed
AK,2023,asian,non-hisp,m,40-44,,0.00406,synthetic_seed
AK,2023,asian,non-hisp,m,45-49,,0.00165,synthetic_seed
AK,2023,asian,non-hisp,m,50-54,,0.00163,synthetic_seed
AK,2023,asian,non-hisp,m,55-59,,0.00086,synthetic_seed
AK,2023,asian,non-hisp,m,60-64,,0.00078,synthetic_seed
AK,2023,asian,non-hisp,m,65-69,,0.00077,synthetic_seed
AK,2023,asian,non-hisp,m,70-74,,0.00085,synthetic_seed
AK,2023,asian,non-hisp,m,75-79,,0.00102,synthetic_seed
AK,2023,asian,non-hisp,m,80-84,,0.0009,synthetic_seed
AK,2023,asian,non-hisp,m,85+,,0.00078,synthetic_seed
AK,2023,asian,non-hisp,f,0-4,,0.00074,synthetic_seed
AK,2023,asian,non-hisp,f,5-9,,0.00078,synthetic_seed
AK,2023,asian,non-hisp,f,10-14,,0.00053,synthetic_seed
AK,2023,asian,non-hisp,f,15-19,,0.00219,synthetic_seed
AK,2023,asian,non-hisp,f,20-24,,0.00332,synthetic_seed
AK,2023,asian,non-hisp,f,25-29,,0.00366,synthetic_seed
AK,2023,asian,non-hisp,f,30-34,,0.00407,synthetic_seed
AK,2023,asian,non-hisp,f,35-39,,0.00328,synthetic_seed
AK,2023,asian,non-hisp,f,40-44,,0.0037,synthetic_seed
AK,2023,asian,non-hisp,f,45-49,,0.00178,synthetic_seed
AK,2023,asian,non-hisp,f,50-54,,0.00183,synthetic_seed
AK,2023,asian,non-hisp,f,55-59,,0.00068,synthetic_seed
AK,2023,asian,non-hisp,f,60-64,,0.00084,synthetic_seed
AK,2023,asian,non-hisp,f,65-69,,0.00087,synthetic_seed
AK,2023,asian,non-hisp,f,70-74,,0.00099,synthetic_seed
AK,2023,asian,non-hisp,f,75-79,,0.00066,synthetic_seed
AK,2023,asian,non-hisp,f,80-84,,0.001,synthetic_seed
AK,2023,asian,non-hisp,f,85+,,0.00069,synthetic_seed
AK,2023,asian,hisp,m,0-4,,0.00081,synthetic_seed
AK,2023,asian,hisp,m,5-9,,0.00083,synthetic_seed
AK,2023,asian,hisp,m,10-14,,0.00084,synthetic_seed
AK,2023,asian,hisp,m,15-19,,0.0019,synthetic_seed
AK,2023,asian,hisp,m,20-24,,0.00479,synthetic_seed
AK,2023,asian,hisp,m,25-29,,0.00389,synthetic_seed
AK,2023,asian,hisp,m,30-34,,0.00495,synthetic_seed
AK,2023,asian,hisp,m,35-39,,0.00375,synthetic_seed
AK,2023,asian,hisp,m,40-44,,0.0042,synthetic_seed
AK,2023,asian,hisp,m,45-49,,0.00222,synthetic_seed
AK,2023,asian,hisp,m,50-54,,0.00202,synthetic_seed
AK,2023,asian,hisp,m,55-59,,0.00074,synthetic_seed
AK,2023,asian,hisp,m,60-64,,0.00068,synthetic_seed
AK,2023,asian,hisp,m,65-69,,0.00071,synthetic_seed
AK,2023,asian,hisp,m,70-74,,0.00057,synthetic_seed
AK,2023,asian,hisp,m,75-79,,0.00077,synthetic_seed
AK,2023,asian,hisp,m,80-84,,0.00064,synthetic_seed
AK,2023,asian,hisp,m,85+,,0.00093,synthetic_seed
AK,2023,asian,hisp,f,0-4,,0.0009,synthetic_seed
AK,2023,asian,hisp,f,5-9,,0.00093,synthetic_seed
AK,2023,asian,hisp,f,10-14,,0.0007,synthetic_seed
AK,2023,asian,hisp,f,15-19,,0.00207,synthetic_seed
AK,2023,asian,hisp,f,20-24,,0.0041,synthetic_seed
AK,2023,asian,hisp,f,25-29,,0.00403,synthetic_seed
AK,2023,asian,hisp,f,30-34,,0.00441,synthetic_seed
AK,2023,asian,hisp,f,35-39,,0.00368,synthetic_seed
AK,2023,asian,hisp,f,40-44,,0.00369,synthetic_seed
AK,2023,asian,hisp,f,45-49,,0.00174,synthetic_seed
AK,2023,asian,hisp,f,50-54,,0.00249,synthetic_seed
AK,2023,asian,hisp,f,55-59,,0.00082,synthetic_seed
AK,2023,asian,hisp,f,60-64,,0.00068,synthetic_seed
AK,2023,asian,hisp,f,65-69,,0.0007,synthetic_seed
AK,2023,asian,hisp,f,70-74,,0.00086,synthetic_seed
AK,2023,asian,hisp,f,75-79,,0.00085,synthetic_seed
AK,2023,asian,hisp,f,80-84,,0.00086,synthetic_seed
AK,2023,asian,hisp,f,85+,,0.00076,synthetic_seed
AK,2023,other,non-hisp,m,0-4,,0.00087,synthetic_seed
AK,2023,other,non-hisp,m,5-9,,0.00067,synthetic_seed
AK,2023,other,non-hisp,m,10-14,,0.00072,synthetic_seed
AK,2023,other,non-hisp,m,15-19,,0.00199,synthetic_seed
AK,2023,other,non-hisp,m,20-24,,0.00407,synthetic_seed
AK,2023,other,non-hisp,m,25-29,,0.00384,synthetic_seed
AK,2023,other,non-hisp,m,30-34,,0.00379,synthetic_seed
AK,2023,other,non-hisp,m,35-39,,0.00392,synthetic_seed
AK,2023,other,non-hisp,m,40-44,,0.0032,synthetic_seed
AK,2023,other,non-hisp,m,45-49,,0.0018,synthetic_seed
AK,2023,other,non-hisp,m,50-54,,0.00221,synthetic_seed
AK,2023,other,non-hisp,m,55-59,,0.00087,synthetic_seed
AK,2023,other,non-hisp,m,60-64,,0.00077,synthetic_seed
AK,2023,other,non-hisp,m,65-69,,0.00069,synthetic_seed
AK,2023,other,non-hisp,m,70-74,,0.00076,synthetic_seed
AK,2023,other,non-hisp,m,75-79,,0.00088,synthetic_seed
AK,2023,other,non-hisp,m,80-84,,0.00082,synthetic_seed
AK,2023,other,non-hisp,m,85+,,0.00079,synthetic_seed
AK,2023,other,non-hisp,f,0-4,,0.00085,synthetic_seed
AK,2023,other,non-hisp,f,5-9,,0.0008,synthetic_seed
AK,2023,other,non-hisp,f,10-14,,0.00076,synthetic_seed
AK,2023,other,non-hisp,f,15-19,,0.00206,synthetic_seed
AK,2023,other,non-hisp,f,20-24,,0.003,synthetic_seed
AK,2023,other,non-hisp,f,25-29,,0.00402,synthetic_seed
AK,2023,other,non-hisp,f,30-34,,0.00502,synthetic_seed
AK,2023,other,non-hisp,f,35-39,,0.0035,synthetic_seed
AK,2023,other,non-hisp,f,40-44,,0.0044,synthetic_seed
AK,2023,other,non-hisp,f,45-49,,0.00163,synthetic_seed
AK,2023,other,non-hisp,f,50-54,,0.00171,synthetic_seed
AK,2023,other,non-hisp,f,55-59,,0.00095,synthetic_seed
AK,2023,other,non-hisp,f,60-64,,0.00082,synthetic_seed
AK,2023,other,non-hisp,f,65-69,,0.00079,synthetic_seed
AK,2023,other,non-hisp,f,70-74,,0.00095,synthetic_seed
AK,2023,other,non-hisp,f,75-79,,0.00084,synthetic_seed
AK,2023,other,non-hisp,f,80-84,,0.00073,synthetic_seed
AK,2023,other,non-hisp,f,85+,,0.00093,synthetic_seed
AK,2023,other,hisp,m,0-4,,0.00105,synthetic_seed
AK,2023,other,hisp,m,5-9,,0.00092,synthetic_seed
AK,2023,other,hisp,m,10-14,,0.00072,synthetic_seed
AK,2023,other,hisp,m,15-19,,0.0023,synthetic_seed
AK,2023,other,hisp,m,20-24,,0.0054,synthetic_seed
AK,2023,other,hisp,m,25-29,,0.00346,synthetic_seed
AK,2023,other,hisp,m,30-34,,0.00416,synthetic_seed
AK,2023,other,hisp,m,35-39,,0.00459,synthetic_seed
AK,2023,other,hisp,m,40-44,,0.00387,synthetic_seed
AK,2023,other,hisp,m,45-49,,0.00211,synthetic_seed
AK,2023,other,hisp,m,50-54,,0.00178,synthetic_seed
AK,2023,other,hisp,m,55-59,,0.00074,synthetic_seed
AK,2023,other,hisp,m,60-64,,0.00091,synthetic_seed
AK,2023,other,hisp,m,65-69,,0.00065,synthetic_seed
AK,2023,other,hisp,m,70-74,,0.0008,synthetic_seed
AK,2023,other,hisp,m,75-79,,0.00087,synthetic_seed
AK,2023,other,hisp,m,80-84,,0.0007,synthetic_seed
AK,2023,other,hisp,m,85+,,0.00079,synthetic_seed
AK,2023,other,hisp,f,0-4,,0.00092,synthetic_seed
AK,2023,other,hisp,f,5-9,,0.00091,synthetic_seed
AK,2023,other,hisp,f,10-14,,0.00072,synthetic_seed
AK,2023,other,hisp,f,15-19,,0.00203,synthetic_seed
AK,2023,other,hisp,f,20-24,,0.00379,synthetic_seed
AK,2023,other,hisp,f,25-29,,0.00408,synthetic_seed
AK,2023,other,hisp,f,30-34,,0.00458,synthetic_seed
AK,2023,other,hisp,f,35-39,,0.00499,synthetic_seed
AK,2023,other,hisp,f,40-44,,0.00376,synthetic_seed
AK,2023,other,hisp,f,45-49,,0.00169,synthetic_seed
AK,2023,other,hisp,f,50-54,,0.00157,synthetic_seed
AK,2023,other,hisp,f,55-59,,0.00068,synthetic_seed
AK,2023,other,hisp,f,60-64,,0.00063,synthetic_seed
AK,2023,other,hisp,f,65-69,,0.00078,synthetic_seed
AK,2023,other,hisp,f,70-74,,0.00073,synthetic_seed
AK,2023,other,hisp,f,75-79,,0.00071,synthetic_seed
AK,2023,other,hisp,f,80-84,,0.00056,synthetic_seed
AK,2023,other,hisp,f,85+,,0.00082,synthetic_seed
AZ,2023,white,non-hisp,m,0-4,,0.00517,synthetic_seed
AZ,2023,white,non-hisp,m,5-9,,0.00579,synthetic_seed
AZ,2023,white,non-hisp,m,10-14,,0.00394,synthetic_seed
AZ,2023,white,non-hisp,m,15-19,,0.01208,synthetic_seed
AZ,2023,white,non-hisp,m,20-24,,0.02405,synthetic_seed
AZ,2023,white,non-hisp,m,25-29,,0.02085,synthetic_seed
AZ,2023,white,non-hisp,m,30-34,,0.02108,synthetic_seed
AZ,2023,white,non-hisp,m,35-39,,0.02532,synthetic_seed
AZ,2023,white,non-hisp,m,40-44,,0.01691,synthetic_seed
AZ,2023,white,non-hisp,m,45-49,,0.01308,synthetic_seed
AZ,2023,white,non-hisp,m,50-54,,0.01148,synthetic_seed
AZ,2023,white,non-hisp,m,55-59,,0.0052,synthetic_seed
AZ,2023,white,non-hisp,m,60-64,,0.0053,synthetic_seed
AZ,2023,white,non-hisp,m,65-69,,0.00424,synthetic_seed
AZ,2023,white,non-hisp,m,70-74,,0.0051,synthetic_seed
AZ,2023,white,non-hisp,m,75-79,,0.00633,synthetic_seed
AZ,2023,white,non-hisp,m,80-84,,0.00429,synthetic_seed
AZ,2023,white,non-hisp,m,85+,,0.00245,synthetic_seed
AZ,2023,white,non-hisp,f,0-4,,0.00485,synthetic_seed
AZ,2023,white,non-hisp,f,5-9,,0.00459,synthetic_seed
AZ,2023,white,non-hisp,f,10-14,,0.00476,synthetic_seed
AZ,2023,white,non-hisp,f,15-19,,0.01474,synthetic_seed
AZ,2023,white,non-hisp,f,20-24,,0.02123,synthetic_seed
AZ,2023,white,non-hisp,f,25-29,,0.01726,synthetic_seed
AZ,2023,white,non-hisp,f,30-34,,0.03323,synthetic_seed
AZ,2023,white,non-hisp,f,35-39,,0.02172,synthetic_seed
AZ,2023,white,non-hisp,f,40-44,,0.02571,synthetic_seed
AZ,2023,white,non-hisp,f,45-49,,0.01049,synthetic_seed
AZ,2023,white,non-hisp,f,50-54,,0.01192,synthetic_seed
AZ,2023,white,non-hisp,f,55-59,,0.00544,synthetic_seed
AZ,2023,white,non-hisp,f,60-64,,0.00529,synthetic_seed
AZ,2023,white,non-hisp,f,65-69,,0.00496,synthetic_seed
AZ,2023,white,non-hisp,f,70-74,,0.00501,synthetic_seed
AZ,2023,white,non-hisp,f,75-79,,0.00476,synthetic_seed
AZ,2023,white,non-hisp,f,80-84,,0.0043,synthetic_seed
AZ,2023,white,non-hisp,f,85+,,0.00651,synthetic_seed
AZ,2023,white,hisp,m,0-4,,0.00532,synthetic_seed
AZ,2023,white,hisp,m,5-9,,0.00412,synthetic_seed
AZ,2023,white,hisp,m,10-14,,0.00485,synthetic_seed
AZ,2023,white,hisp,m,15-19,,0.01243,synthetic_seed
AZ,2023,white,hisp,m,20-24,,0.02734,synthetic_seed
AZ,2023,white,hisp,m,25-29,,0.02317,synthetic_seed
AZ,2023,white,hisp,m,30-34,,0.03191,synthetic_seed
AZ,2023,white,hisp,m,35-39,,0.0223,synthetic_seed
AZ,2023,white,hisp,m,40-44,,0.02575,synthetic_seed
AZ,2023,white,hisp,m,45-49,,0.01125,synthetic_seed
AZ,2023,white,hisp,m,50-54,,0.01299,synthetic_seed
AZ,2023,white,hisp,m,55-59,,0.00562,synthetic_seed
AZ,2023,white,hisp,m,60-64,,0.00458,synthetic_seed
AZ,2023,white,hisp,m,65-69,,0.00401,synthetic_seed
AZ,2023,white,hisp,m,70-74,,0.00461,synthetic_seed
AZ,2023,white,hisp,m,75-79,,0.00463,synthetic_seed
AZ,2023,white,hisp,m,80-84,,0.00444,synthetic_seed
AZ,2023,white,hisp,m,85+,,0.00474,synthetic_seed
AZ,2023,white,hisp,f,0-4,,0.00501,synthetic_seed
AZ,2023,white,hisp,f,5-9,,0.00519,synthetic_seed
AZ,2023,white,hisp,f,10-14,,0.006,synthetic_seed
AZ,2023,white,hisp,f,15-19,,0.01063,synthetic_seed
AZ,2023,white,hisp,f,20-24,,0.02259,synthetic_seed
AZ,2023,white,hisp,f,25-29,,0.02702,synthetic_seed
AZ,2023,white,hisp,f,30-34,,0.02234,synthetic_seed
AZ,2023,white,hisp,f,35-39,,0.02896,synthetic_seed
AZ,2023,white,hisp,f,40-44,,0.02629,synthetic_seed
AZ,2023,white,hisp,f,45-49,,0.01342,synthetic_seed
AZ,2023,white,hisp,f,50-54,,0.00734,synthetic_seed
AZ,2023,white,hisp,f,55-59,,0.00405,synthetic_seed
AZ,2023,white,hisp,f,60-64,,0.00449,synthetic_seed
AZ,2023,white,hisp,f,65-69,,0.005,synthetic_seed
AZ,2023,white,hisp,f,70-74,,0.00394,synthetic_seed
AZ,2023,white,hisp,f,75-79,,0.00508,synthetic_seed
AZ,2023,white,hisp,f,80-84,,0.00404,synthetic_seed
AZ,2023,white,hisp,f,85+,,0.00351,synthetic_seed
AZ,2023,black,non-hisp,m,0-4,,0.00475,synthetic_seed
AZ,2023,black,non-hisp,m,5-9,,0.00518,synthetic_seed
AZ,2023,black,non-hisp,m,10-14,,0.00288,synthetic_seed
AZ,2023,black,non-hisp,m,15-19,,0.01181,synthetic_seed
AZ,2023,black,non-hisp,m,20-24,,0.02339,synthetic_seed
AZ,2023,black,non-hisp,m,25-29,,0.01937,synthetic_seed
AZ,2023,black,non-hisp,m,30-34,,0.02287,synthetic_seed
AZ,2023,black,non-hisp,m,35-39,,0.02163,synthetic_seed
AZ,2023,black,non-hisp,m,40-44,,0.02641,synthetic_seed
AZ,2023,black,non-hisp,m,45-49,,0.0118,synthetic_seed
AZ,2023,black,non-hisp,m,50-54,,0.00781,synthetic_seed
AZ,2023,black,non-hisp,m,55-59,,0.004,synthetic_seed
AZ,2023,black,non-hisp,m,60-64,,0.00607,synthetic_seed
AZ,2023,black,non-hisp,m,65-69,,0.00479,synthetic_seed
AZ,2023,black,non-hisp,m,70-74,,0.00444,synthetic_seed
AZ,2023,black,non-hisp,m,75-79,,0.00485,synthetic_seed
AZ,2023,black,non-hisp,m,80-84,,0.00482,synthetic_seed
AZ,2023,black,non-hisp,m,85+,,0.00482,synthetic_seed
AZ,2023,black,non-hisp,f,0-4,,0.00479,synthetic_seed
AZ,2023,black,non-hisp,f,5-9,,0.0066,synthetic_seed
AZ,2023,black,non-hisp,f,10-14,,0.005,synthetic_seed
AZ,2023,black,non-hisp,f,15-19,,0.01115,synthetic_seed
AZ,2023,black,non-hisp,f,20-24,,0.01829,synthetic_seed
AZ,2023,black,non-hisp,f,25-29,,0.01849,synthetic_seed
AZ,2023,black,non-hisp,f,30-34,,0.02547,synthetic_seed
AZ,2023,black,non-hisp,f,35-39,,0.02596,synthetic_seed
AZ,2023,black,non-hisp,f,40-44,,0.02902,synthetic_seed
AZ,2023,black,non-hisp,f,45-49,,0.01601,synthetic_seed
AZ,2023,black,non-hisp,f,50-54,,0.01027,synthetic_seed
AZ,2023,black,non-hisp,f,55-59,,0.00478,synthetic_seed
AZ,2023,black,non-hisp,f,60-64,,0.00545,synthetic_seed
AZ,2023,black,non-hisp,f,65-69,,0.00396,synthetic_seed
AZ,2023,black,non-hisp,f,70-74,,0.00442,synthetic_seed
AZ,2023,black,non-hisp,f,75-79,,0.00468,synthetic_seed
AZ,2023,black,non-hisp,f,80-84,,0.00554,synthetic_seed
AZ,2023,black,non-hisp,f,85+,,0.00455,synthetic_seed
AZ,2023,black,hisp,m,0-4,,0.00488,synthetic_seed
AZ,2023,black,hisp,m,5-9,,0.00384,synthetic_seed
AZ,2023,black,hisp,m,10-14,,0.00363,synthetic_seed
AZ,2023,black,hisp,m,15-19,,0.01441,synthetic_seed
AZ,2023,black,hisp,m,20-24,,0.02688,synthetic_seed
AZ,2023,black,hisp,m,25-29,,0.03107,synthetic_seed
AZ,2023,black,hisp,m,30-34,,0.02514,synthetic_seed
AZ,2023,black,hisp,m,35-39,,0.02902,synthetic_seed
AZ,2023,black,hisp,m,40-44,,0.02705,synthetic_seed
AZ,2023,black,hisp,m,45-49,,0.01138,synthetic_seed
AZ,2023,black,hisp,m,50-54,,0.01302,synthetic_seed
AZ,2023,black,hisp,m,55-59,,0.00411,synthetic_seed
AZ,2023,black,hisp,m,60-64,,0.00433,synthetic_seed
AZ,2023,black,hisp,m,65-69,,0.00457,synthetic_seed
AZ,2023,black,hisp,m,70-74,,0.00529,synthetic_seed
AZ,2023,black,hisp,m,75-79,,0.00393,synthetic_seed
AZ,2023,black,hisp,m,80-84,,0.00452,synthetic_seed
AZ,2023,black,hisp,m,85+,,0.00605,synthetic_seed
AZ,2023,black,hisp,f,0-4,,0.00477,synthetic_seed
AZ,2023,black,hisp,f,5-9,,0.00447,synthetic_seed
AZ,2023,black,hisp,f,10-14,,0.00673,synthetic_seed
AZ,2023,black,hisp,f,15-19,,0.0124,synthetic_seed
AZ,2023,black,hisp,f,20-24,,0.02357,synthetic_seed
AZ,2023,black,hisp,f,25-29,,0.01906,synthetic_seed
AZ,2023,black,hisp,f,30-34,,0.02608,synthetic_seed
AZ,2023,black,hisp,f,35-39,,0.02256,synthetic_seed
AZ,2023,black,hisp,f,40-44,,0.02821,synthetic_seed
AZ,2023,black,hisp,f,45-49,,0.01104,synthetic_seed
AZ,2023,black,hisp,f,50-54,,0.00938,synthetic_seed
AZ,2023,black,hisp,f,55-59,,0.00479,synthetic_seed
AZ,2023,black,hisp,f,60-64,,0.00526,synthetic_seed
AZ,2023,black,hisp,f,65-69,,0.00477,synthetic_seed
AZ,2023,black,hisp,f,70-74,,0.00556,synthetic_seed
AZ,2023,black,hisp,f,75-79,,0.00375,synthetic_seed
AZ,2023,black,hisp,f,80-84,,0.00375,synthetic_seed
AZ,2023,black,hisp,f,85+,,0.00473,synthetic_seed
AZ,2023,asian,non-hisp,m,0-4,,0.00445,synthetic_seed
AZ,2023,asian,non-hisp,m,5-9,,0.00514,synthetic_seed
AZ,2023,asian,non-hisp,m,10-14,,0.00495,synthetic_seed
AZ,2023,asian,non-hisp,m,15-19,,0.01204,synthetic_seed
AZ,2023,asian,non-hisp,m,20-24,,0.02001,synthetic_seed
AZ,2023,asian,non-hisp,m,25-29,,0.02318,synthetic_seed
AZ,2023,asian,non-hisp,m,30-34,,0.02383,synthetic_seed
AZ,2023,asian,non-hisp,m,35-39,,0.01982,synthetic_seed
AZ,2023,asian,non-hisp,m,40-44,,0.01806,synthetic_seed
AZ,2023,asian,non-hisp,m,45-49,,0.01184,synthetic_seed
AZ,2023,asian,non-hisp,m,50-54,,0.01409,synthetic_seed
AZ,2023,asian,non-hisp,m,55-59,,0.00356,synthetic_seed
AZ,2023,asian,non-hisp,m,60-64,,0.00465,synthetic_seed
AZ,2023,asian,non-hisp,m,65-69,,0.00583,synthetic_seed
AZ,2023,asian,non-hisp,m,70-74,,0.00399,synthetic_seed
AZ,2023,asian,non-hisp,m,75-79,,0.00472,synthetic_seed
AZ,2023,asian,non-hisp,m,80-84,,0.00512,synthetic_seed
AZ,2023,asian,non-hisp,m,85+,,0.00398,synthetic_seed
AZ,2023,asian,non-hisp,f,0-4,,0.00417,synthetic_seed
AZ,2023,asian,non-hisp,f,5-9,,0.00493,synthetic_seed
AZ,2023,asian,non-hisp,f,10-14,,0.005,synthetic_seed
AZ,2023,asian,non-hisp,f,15-19,,0.01253,synthetic_seed
AZ,2023,asian,non-hisp,f,20-24,,0.02342,synthetic_seed
AZ,2023,asian,non-hisp,f,25-29,,0.02055,synthetic_seed
AZ,2023,asian,non-hisp,f,30-34,,0.01882,synthetic_seed
AZ,2023,asian,non-hisp,f,35-39,,0.02279,synthetic_seed
AZ,2023,asian,non-hisp,f,40-44,,0.01999,synthetic_seed
AZ,2023,asian,non-hisp,f,45-49,,0.01169,synthetic_seed
AZ,2023,asian,non-hisp,f,50-54,,0.01168,synthetic_seed
AZ,2023,asian,non-hisp,f,55-59,,0.0049,synthetic_seed
AZ,2023,asian,non-hisp,f,60-64,,0.00502,synthetic_seed
AZ,2023,asian,non-hisp,f,65-69,,0.00462,synthetic_seed
AZ,2023,asian,non-hisp,f,70-74,,0.0054,synthetic_seed
AZ,2023,asian,non-hisp,f,75-79,,0.0052,synthetic_seed
AZ,2023,asian,non-hisp,f,80-84,,0.00559,synthetic_seed
AZ,2023,asian,non-hisp,f,85+,,0.00458,synthetic_seed
AZ,2023,asian,hisp,m,0-4,,0.00556,synthetic_seed
AZ,2023,asian,hisp,m,5-9,,0.00475,synthetic_seed
AZ,2023,asian,hisp,m,10-14,,0.00544,synthetic_seed
AZ,2023,asian,hisp,m,15-19,,0.01204,synthetic_seed
AZ,2023,asian,hisp,m,20-24,,0.02081,synthetic_seed
AZ,2023,asian,hisp,m,25-29,,0.02452,synthetic_seed
AZ,2023,asian,hisp,m,30-34,,0.02359,synthetic_seed
AZ,2023,asian,hisp,m,35-39,,0.02608,synthetic_seed
AZ,2023,asian,hisp,m,40-44,,0.01688,synthetic_seed
AZ,2023,asian,hisp,m,45-49,,0.01347,synthetic_seed
AZ,2023,asian,hisp,m,50-54,,0.01314,synthetic_seed
AZ,2023,asian,hisp,m,55-59,,0.00445,synthetic_seed
AZ,2023,asian,hisp,m,60-64,,0.00401,synthetic_seed
AZ,2023,asian,hisp,m,65-69,,0.00463,synthetic_seed
AZ,2023,asian,hisp,m,70-74,,0.00369,synthetic_seed
AZ,2023,asian,hisp,m,75-79,,0.00497,synthetic_seed
AZ,2023,asian,hisp,m,80-84,,0.00544,synthetic_seed
AZ,2023,asian,hisp,m,85+,,0.0042,synthetic_seed
AZ,2023,asian,hisp,f,0-4,,0.00485,synthetic_seed
AZ,2023,asian,hisp,f,5-9,,0.00458,synthetic_seed
AZ,2023,asian,hisp,f,10-14,,0.00489,synthetic_seed
AZ,2023,asian,hisp,f,15-19,,0.00813,synthetic_seed
AZ,2023,asian,hisp,f,20-24,,0.02213,synthetic_seed
AZ,2023,asian,hisp,f,25-29,,0.02157,synthetic_seed
AZ,2023,asian,hisp,f,30-34,,0.02644,synthetic_seed
AZ,2023,asian,hisp,f,35-39,,0.02706,synthetic_seed
AZ,2023,asian,hisp,f,40-44,,0.03157,synthetic_seed
AZ,2023,asian,hisp,f,45-49,,0.01301,synthetic_seed
AZ,2023,asian,hisp,f,50-54,,0.00978,synthetic_seed
AZ,2023,asian,hisp,f,55-59,,0.0043,synthetic_seed
AZ,2023,asian,hisp,f,60-64,,0.00515,synthetic_seed
AZ,2023,asian,hisp,f,65-69,,0.00439,synthetic_seed
AZ,2023,asian,hisp,f,70-74,,0.00498,synthetic_seed
AZ,2023,asian,hisp,f,75-79,,0.00412,synthetic_seed
AZ,2023,asian,hisp,f,80-84,,0.00361,synthetic_seed
AZ,2023,asian,hisp,f,85+,,0.00419,synthetic_seed
AZ,2023,other,non-hisp,m,0-4,,0.00464,synthetic_seed
AZ,2023,other,non-hisp,m,5-9,,0.00593,synthetic_seed
AZ,2023,other,non-hisp,m,10-14,,0.00501,synthetic_seed
AZ,2023,other,non-hisp,m,15-19,,0.00987,synthetic_seed
AZ,2023,other,non-hisp,m,20-24,,0.0241,synthetic_seed
AZ,2023,other,non-hisp,m,25-29,,0.0184,synthetic_seed
AZ,2023,other,non-hisp,m,30-34,,0.02182,synthetic_seed
AZ,2023,other,non-hisp,m,35-39,,0.02326,synthetic_seed
AZ,2023,other,non-hisp,m,40-44,,0.02226,synthetic_seed
AZ,2023,other,non-hisp,m,45-49,,0.01319,synthetic_seed
AZ,2023,other,non-hisp,m,50-54,,0.01111,synthetic_seed
AZ,2023,other,non-hisp,m,55-59,,0.00565,synthetic_seed
AZ,2023,other,non-hisp,m,60-64,,0.00543,synthetic_seed
AZ,2023,other,non-hisp,m,65-69,,0.00539,synthetic_seed
AZ,2023,other,non-hisp,m,70-74,,0.00538,synthetic_seed
AZ,2023,other,non-hisp,m,75-79,,0.00653,synthetic_seed
AZ,2023,other,non-hisp,m,80-84,,0.00433,synthetic_seed
AZ,2023,other,non-hisp,m,85+,,0.00421,synthetic_seed
AZ,2023,other,non-hisp,f,0-4,,0.00492,synthetic_seed
AZ,2023,other,non-hisp,f,5-9,,0.00496,synthetic_seed
AZ,2023,other,non-hisp,f,10-14,,0.00414,synthetic_seed
AZ,2023,other,non-hisp,f,15-19,,0.01171,synthetic_seed
AZ,2023,other,non-hisp,f,20-24,,0.02723,synthetic_seed
AZ,2023,other,non-hisp,f,25-29,,0.02746,synthetic_seed
AZ,2023,other,non-hisp,f,30-34,,0.02233,synthetic_seed
AZ,2023,other,non-hisp,f,35-39,,0.02227,synthetic_seed
AZ,2023,other,non-hisp,f,40-44,,0.01892,synthetic_seed
AZ,2023,other,non-hisp,f,45-49,,0.00754,synthetic_seed
AZ,2023,other,non-hisp,f,50-54,,0.01178,synthetic_seed
AZ,2023,other,non-hisp,f,55-59,,0.00451,synthetic_seed
AZ,2023,other,non-hisp,f,60-64,,0.00476,synthetic_seed
AZ,2023,other,non-hisp,f,65-69,,0.00326,synthetic_seed
AZ,2023,other,non-hisp,f,70-74,,0.00443,synthetic_seed
AZ,2023,other,non-hisp,f,75-79,,0.00449,synthetic_seed
AZ,2023,other,non-hisp,f,80-84,,0.00477,synthetic_seed
AZ,2023,other,non-hisp,f,85+,,0.00486,synthetic_seed
AZ,2023,other,hisp,m,0-4,,0.00453,synthetic_seed
AZ,2023,other,hisp,m,5-9,,0.00447,synthetic_seed
AZ,2023,other,hisp,m,10-14,,0.00381,synthetic_seed
